,uid,appid,app_type,start_day,start_time,end_day,end_time,duration,up_flow,down_flow
102,3876,16,1,10,48893,10,48963,69,15180,7315
103,3876,16,1,10,48974,10,49002,28,18568,12784
104,3876,16,1,10,49004,10,49090,85,397218,53035
105,25497,16,1,10,45597,10,45641,43,1098745,41955
106,25497,16,1,10,46087,10,46184,96,916339,47466
107,15664,16,1,10,56534,10,56537,3,19013,11189
108,15664,16,1,10,58207,10,58516,309,3406879,79860
109,15664,16,1,10,60188,10,60450,261,4046616,93374
110,5319,16,1,10,33911,10,33917,5,216,2653
111,5319,16,1,10,33920,10,33927,7,188,298
112,5319,16,1,10,34036,10,34047,10,136,0
113,5319,16,1,10,34136,10,34137,1,0,0
114,5319,16,1,10,34240,10,34249,9,0,0
115,5319,16,1,10,34369,10,34373,4,0,0
116,5319,16,1,10,34722,10,34723,1,0,0
117,5319,16,1,10,34832,10,34834,1,0,0
118,5319,16,1,10,34922,10,34936,14,0,0
119,5319,16,1,10,34987,10,35018,30,0,0
120,5319,16,1,10,35219,10,35223,4,0,0
121,5319,16,1,10,35360,10,35363,2,0,0
122,5319,16,1,10,35458,10,35463,5,0,0
123,5319,16,1,10,35590,10,35630,39,0,0
124,5319,16,1,10,35686,10,35688,1,0,0
125,5319,16,1,10,35910,10,35912,1,0,0
126,5319,16,1,10,35975,10,35977,1,0,0
127,5319,16,1,10,36111,10,36119,7,106591,1120
128,5319,16,1,10,36124,10,36133,9,38976,9639
129,10523,57,1,10,73106,10,73111,5,0,0
130,18801,16,1,10,82780,10,82801,21,0,0
131,18801,16,1,10,83416,10,84143,726,0,0
132,18801,16,1,10,84210,10,85172,962,0,0
133,18801,16,1,10,85206,10,85442,235,0,0
134,5731,16,1,10,80548,10,80590,42,0,0
135,5731,16,1,10,80606,10,80940,334,0,0
136,5731,16,1,10,80942,10,81168,225,0,0
137,5731,16,1,10,81617,10,81628,11,0,0
138,5731,16,1,10,81628,10,82242,613,0,0
139,5731,16,1,10,82354,10,82365,11,0,0
140,5731,16,1,10,83211,10,83217,6,0,0
141,5731,16,1,10,83422,10,83424,1,0,0
142,5731,16,1,10,83424,10,83787,363,0,0
143,5731,16,1,10,84014,10,84099,84,0,0
144,5731,16,1,10,84112,10,84960,847,0,0
145,5731,16,1,10,85012,10,85108,95,0,0
146,5731,16,1,10,85234,10,85238,3,0,0
147,5731,16,1,10,85238,10,85241,3,0,0
148,8991,28,1,10,62940,10,62946,6,958379,14679
149,13894,82,1,10,79969,10,80045,76,1417012,20353
150,8991,58,1,10,54431,10,54435,4,16522,17293
151,24599,16,1,10,77024,10,77387,362,0,0
152,22924,16,1,10,58449,10,58522,73,30673,21568
153,18923,78,1,10,73574,10,73623,48,0,0
154,18923,78,1,10,73631,10,73666,35,0,0
155,18923,78,1,10,73715,10,73732,17,0,0
156,17163,16,1,10,41125,10,41206,81,0,0
157,17163,16,1,10,41208,10,41322,113,0,0
158,17163,16,1,10,41348,10,41385,37,0,0
159,17163,16,1,10,44146,10,44181,34,0,0
160,7131,86,1,10,76551,10,76587,36,5790496,16737
161,7131,86,1,10,76681,10,76684,3,12786,145
162,7131,86,1,10,76684,10,77446,761,3960196,128673
163,7131,86,1,10,78788,10,78797,9,0,0
164,7131,86,1,10,78804,10,78906,101,159345,11627
165,7131,16,1,10,79655,10,79665,10,236,1475
166,7131,16,1,10,79666,10,80369,703,2689242,127619
167,14402,16,1,10,46598,10,46658,60,1318109,87122
168,14402,16,1,10,55209,10,55336,127,1710656,53996
169,14402,16,1,10,55344,10,55375,30,285996,39881
170,11827,1,1,10,72584,10,72705,121,11129188,45565
171,11827,1,1,10,72711,10,72830,119,12201255,58576
172,14402,16,1,10,61989,10,62038,48,956684,84170
173,14402,16,1,10,62099,10,62106,7,95603,7082
174,14402,16,1,10,81057,10,81087,30,961747,126427
175,13933,16,1,10,71645,10,71661,16,21132,15357
176,13933,16,1,10,71944,10,71948,4,6297,10762
177,4210,16,1,10,71448,10,71750,301,7663053,134673
178,4210,16,1,10,72578,10,72581,3,293926,15399
179,4210,16,1,10,72583,10,72587,3,0,0
180,4210,16,1,10,73506,10,73508,1,0,0
181,4210,16,1,10,73788,10,73791,2,0,0
182,17671,84,1,10,38291,10,38307,16,3190,3645
183,15353,10,1,10,42921,10,43117,196,6010222,165358
184,22025,16,1,10,22581,10,22673,92,793774,102271
185,12467,16,1,10,468,10,628,159,2785754,68788
186,12467,83,1,10,631,10,734,102,0,0
187,12467,83,1,10,2168,10,2262,93,875219,34103
188,9452,78,1,10,1808,10,1810,2,32493,6830
189,9452,78,1,10,1813,10,1820,7,745383,31867
190,13499,16,1,10,34912,10,36299,1386,10173355,397288
191,13499,16,1,10,36353,10,36367,13,2055,1126
192,13499,16,1,10,37549,10,37554,5,6172,5954
193,14796,16,1,10,57027,10,57061,33,607553,77891
194,14796,16,1,10,59630,10,61210,1580,19014982,362569
195,14796,16,1,10,61213,10,61593,380,2950474,74080
196,14796,16,1,10,54035,10,54181,146,8010920,63683
197,14796,16,1,10,55515,10,56513,997,13624087,408041
198,24074,16,1,10,35410,10,35463,52,0,0
199,24074,16,1,10,35501,10,35614,113,574490,81629
200,24074,16,1,10,35618,10,35675,56,15739,19790
201,24074,16,1,10,35676,10,36076,399,929127,183608
202,24074,16,1,10,36077,10,36079,2,36,36
203,24074,16,1,10,36814,10,36823,8,53206,5460
204,24074,16,1,10,38635,10,38639,3,0,0
205,24074,16,1,10,38639,10,38640,1,0,0
206,24074,16,1,10,38658,10,38663,4,12403,13173
207,24074,16,1,10,38679,10,38689,10,3163,5884
208,24074,16,1,10,38696,10,39291,595,244232,171208
209,24074,16,1,10,39340,10,39380,40,49385,18389
210,24074,16,1,10,39696,10,39706,9,8577,5470
211,24074,16,1,10,39706,10,40195,488,745164,83531
212,24074,16,1,10,40231,10,40233,1,0,0
213,24074,16,1,10,40980,10,40982,1,0,0
214,24074,16,1,10,41144,10,41146,1,12,12
215,24074,16,1,10,49449,10,49458,9,0,0
216,23319,16,1,10,60151,10,60153,2,15498,13948
217,23698,90,1,10,26269,10,26283,13,370099,47874
218,23698,90,1,10,26283,10,26312,29,6039,4260
219,6428,16,1,10,66322,10,66696,374,5359951,110078
220,23698,90,1,10,43528,10,43664,136,977326,12467
221,23698,90,1,10,43878,10,44001,122,510405,43529
222,23698,90,1,10,49294,10,49321,27,267,1880
223,9792,16,1,10,54633,10,54685,51,1599752,56787
224,9792,16,1,10,54734,10,54737,2,12,12
225,9792,16,1,10,54830,10,54900,70,962492,55457
226,21466,40,1,10,63383,10,63439,55,0,0
227,21466,40,1,10,63449,10,63526,77,0,0
228,21466,40,1,10,63542,10,64087,544,0,0
229,17648,78,1,10,24208,10,24227,19,338215,25110
230,17648,78,1,10,24232,10,24254,22,2475,6935
231,21342,78,1,10,59683,10,59699,16,0,0
232,21342,78,1,10,62631,10,62741,110,1109732,65872
233,2305,78,1,10,23443,10,23679,236,0,0
234,2305,78,1,10,23443,10,23680,236,0,0
235,2305,78,1,10,23924,10,23926,1,0,0
236,2516,90,1,10,48040,10,48064,24,150217,36713
237,2516,90,1,10,48088,10,48089,1,648,3310
238,2516,90,1,10,48094,10,48111,17,864,4263
239,2516,90,1,10,49688,10,49731,43,197848,34755
240,2516,90,1,10,34942,10,34985,43,919448,62021
241,2516,90,1,10,35027,10,35034,7,191321,47115
242,24953,16,1,10,24249,10,24276,27,0,0
243,16499,16,1,10,48130,10,48937,806,13809915,220226
244,9476,69,1,10,30724,10,30729,4,29837,7698
245,9476,69,1,10,30742,10,30770,28,373339,16527
246,9476,69,1,10,30785,10,30953,167,5185311,76171
247,9476,69,1,10,30982,10,31005,23,41287,6024
248,9476,40,1,10,31038,10,31040,2,14889,4679
249,9476,40,1,10,31049,10,31057,8,541305,12493
250,9476,40,1,10,31139,10,31285,146,2314796,103836
251,9476,40,1,10,31304,10,31308,4,5234,26040
252,25505,16,1,10,26073,10,26089,15,741079,46115
253,25505,16,1,10,26104,10,26185,80,6650263,137775
254,25505,16,1,10,29067,10,29179,111,1466741,145486
255,25505,16,1,10,30011,10,30105,93,80811,12568
256,25505,16,1,10,30191,10,30217,25,25239,14139
257,10523,83,1,10,49808,10,49812,4,0,0
258,10523,83,1,10,49813,10,49972,159,0,0
259,16340,16,1,10,7476,10,7790,314,2460950,162090
260,16340,16,1,10,7977,10,8540,563,2555230,213618
261,16340,16,1,10,8566,10,8579,13,491229,4257
262,16340,16,1,10,8733,10,9052,318,2089050,149616
263,16340,78,1,10,9058,10,9692,633,10255844,305861
264,16340,78,1,10,9893,10,10417,523,8945397,213464
265,20226,16,1,10,69789,10,69807,18,265745,25339
266,20226,16,1,10,69908,10,69916,8,44144,7902
267,8269,90,1,10,48227,10,48236,8,7087,2629
268,8269,90,1,10,48245,10,48248,2,0,465
269,8269,90,1,10,48258,10,48291,33,89047,10023
270,8269,90,1,10,48293,10,48303,10,150729,3627
271,10564,10,1,10,79116,10,79174,58,1764983,97314
272,10564,16,1,10,79539,10,79551,12,41822,10261
273,10564,16,1,10,79551,10,79723,171,1733881,42483
274,22528,16,1,10,33505,10,33583,77,12287965,57362
275,25505,16,1,10,32157,10,33147,989,5383868,319935
276,25505,16,1,10,33258,10,33268,10,16388,11071
277,25505,78,1,10,33565,10,33701,136,3612686,157098
278,25505,16,1,10,37994,10,38007,13,169661,21631
279,25505,16,1,10,40517,10,40640,123,2517994,23213
280,25505,16,1,10,41416,10,41444,28,301328,31832
281,25505,16,1,10,44178,10,44364,185,1571335,118548
282,25505,16,1,10,45562,10,45564,1,12,12
283,25505,16,1,10,45564,10,45573,8,95267,13454
284,25505,16,1,10,46104,10,46151,47,335046,33573
285,25505,16,1,10,46237,10,46281,43,14563,20496
286,25505,16,1,10,46368,10,46600,231,2569857,100755
287,25505,16,1,10,46836,10,46842,5,14048,9894
288,25505,16,1,10,46897,10,46906,9,4624,9272
289,7296,10,1,10,79414,10,79419,5,138648,15824
290,7296,10,1,10,79420,10,79439,19,630709,9983
291,7296,10,1,10,79441,10,79467,26,345,1276
292,7296,10,1,10,79467,10,79507,39,980,2002
293,7296,10,1,10,79509,10,79529,20,214503,1592
294,7296,10,1,10,79530,10,79545,15,58149,10230
295,7296,10,1,10,79545,10,79559,13,51245,656
296,7296,10,1,10,79560,10,79571,11,73403,984
297,7296,10,1,10,79572,10,79576,4,74943,984
298,7296,10,1,10,79577,10,79579,1,0,0
299,7296,10,1,10,79580,10,79584,4,24837,328
300,7296,10,1,10,79584,10,79590,6,181,1285
301,7296,10,1,10,79591,10,79597,6,1233163,7776
302,7296,10,1,10,79600,10,79602,2,10887,1503
303,7296,10,1,10,79603,10,79817,213,2877880,32618
304,7296,10,1,10,79818,10,80117,299,4728162,40328
305,7296,10,1,10,80221,10,80226,5,0,0
306,7296,10,1,10,80227,10,81022,795,11207442,161813
307,7296,10,1,10,81022,10,81317,294,1072357,23135
308,7296,10,1,10,81318,10,81452,134,472,2271
309,7296,10,1,10,81453,10,81594,140,1753847,23635
310,12817,10,1,10,58773,10,58949,175,1468374,83247
311,12817,10,1,10,59148,10,59151,3,688,960
312,12817,10,1,10,59164,10,59169,5,42470,2542
313,12817,10,1,10,59171,10,59182,11,160472,3431
314,12817,16,1,10,72986,10,73022,36,663771,21105
315,12817,16,1,10,73049,10,73210,160,2869978,47626
316,12817,10,1,10,80561,10,80722,160,4511014,150377
317,12817,10,1,10,81257,10,81430,173,0,0
318,12817,90,1,10,81642,10,82158,515,0,0
319,14803,16,1,10,64005,10,64043,38,1435995,99797
320,14803,16,1,10,68873,10,68962,89,1018239,126702
321,14803,16,1,10,68969,10,69900,930,11273586,382004
322,14803,16,1,10,71158,10,71173,15,51,51
323,14803,16,1,10,71174,10,72764,1589,24043036,469406
324,14803,16,1,10,77930,10,78240,310,2039980,107387
325,20547,51,1,10,57541,10,57542,1,512,1311
326,20547,51,1,10,57588,10,57590,2,178,600
327,20547,51,1,10,57601,10,57602,1,178,1200
328,20547,51,1,10,58214,10,58215,1,178,600
329,20547,51,1,10,58216,10,58217,1,0,0
330,20547,51,1,10,58264,10,58266,1,178,600
331,20547,51,1,10,58266,10,58267,1,178,600
332,20547,51,1,10,58329,10,58333,3,368,1208
333,20547,51,1,10,58359,10,58360,1,180,1800
334,20547,51,1,10,59702,10,59703,1,1058,2648
335,20547,51,1,10,63882,10,63883,1,178,600
336,20547,51,1,10,63884,10,63885,1,0,0
337,20547,16,1,10,69836,10,69838,1,76466,1469
338,20547,16,1,10,69838,10,70076,238,469894,66405
339,20547,16,1,10,70145,10,70154,8,0,0
340,20547,51,1,10,70795,10,70799,3,512,1311
341,20547,51,1,10,72206,10,72210,4,180,600
342,20547,51,1,10,72244,10,72246,2,356,1800
343,20547,51,1,10,72246,10,72248,2,178,600
344,20547,51,1,10,76160,10,76170,10,244,664
345,20547,51,1,10,79992,10,79993,1,180,1200
346,20547,51,1,10,79993,10,79994,1,0,0
347,20547,51,1,10,86331,10,86349,18,8033,9465
348,20547,79,1,10,86355,10,86383,28,679929,42402
349,20547,51,1,10,86388,10,86395,7,82780,4568
350,22057,16,1,10,43641,10,43673,32,883349,76030
351,22057,16,1,10,48509,10,48522,12,14639,5830
352,4092,16,1,10,74079,10,74328,249,2213124,129572
353,18955,16,1,10,56377,10,56595,217,2241059,38959
354,18955,16,1,10,56692,10,56736,44,382976,29690
355,18955,16,1,10,61368,10,61380,12,242254,14691
356,18955,16,1,10,61710,10,61713,2,0,0
357,18955,16,1,10,62318,10,62323,5,4368,1241
358,18955,16,1,10,62324,10,62334,9,0,0
359,18955,16,1,10,62830,10,62841,10,0,0
360,18955,16,1,10,62918,10,63203,285,6924889,74664
361,23704,78,1,10,23832,10,24859,1026,10968763,637679
362,23704,78,1,10,24871,10,24896,25,86290,18563
363,23704,78,1,10,24897,10,24904,7,17591,5989
364,23704,78,1,10,30028,10,30062,34,0,0
365,23704,78,1,10,30549,10,30577,27,572883,40231
366,23704,78,1,10,33211,10,33225,14,334903,11393
367,23704,78,1,10,33291,10,33299,8,3236,6981
368,23704,78,1,10,33815,10,33823,8,22513,15793
369,23704,78,1,10,34566,10,34583,17,37134,30659
370,23704,78,1,10,41257,10,41275,18,68722,24890
371,23704,78,1,10,41516,10,41532,16,11531,22093
372,23704,78,1,10,43920,10,43947,26,186283,52011
373,23704,78,1,10,43949,10,44000,51,26573,38927
374,19621,16,1,10,78191,10,78221,30,433284,59737
375,19621,16,1,10,78224,10,79082,857,3901661,260639
376,19621,16,1,10,84032,10,85140,1107,3545699,231748
377,15264,16,1,10,55751,10,55768,17,555829,27346
378,15264,16,1,10,75983,10,76401,418,5955199,165627
379,15264,16,1,10,76402,10,76427,24,404055,5068
380,15264,16,1,10,76427,10,76924,497,6865324,166407
381,15264,16,1,10,81649,10,81653,4,649,751
382,18437,16,1,10,79722,10,80086,364,794958,33255
383,18437,16,1,10,80087,10,81365,1277,8357841,165032
384,18437,16,1,10,81469,10,81472,2,777,335
385,18437,16,1,10,81472,10,81563,91,606033,9811
386,18437,16,1,10,81567,10,82208,640,5780661,332171
387,18437,16,1,10,82232,10,82521,289,1488340,119600
388,8206,78,1,10,32329,10,32349,20,210909,27050
389,8206,16,1,10,36029,10,36220,190,2522343,209945
390,17816,16,1,10,51138,10,51198,60,664175,96943
391,17816,16,1,10,51227,10,51238,11,115826,3144
392,17816,84,1,10,39265,10,39432,166,1298957,49287
393,17816,16,1,10,39569,10,39669,100,1018680,146115
394,23905,16,1,10,46224,10,46243,18,100842,30221
395,23905,16,1,10,47509,10,47510,1,3072,7635
396,23280,16,1,10,41676,10,41783,106,953370,340130
397,23280,16,1,10,41785,10,41788,3,194509,5730
398,23280,16,1,10,54295,10,54308,12,287964,86522
399,22949,16,1,10,64360,10,64393,32,356870,54577
400,1416,16,1,10,42915,10,42925,10,1038549,66805
401,8259,16,1,10,146,10,154,8,2572549,36418
402,8259,16,1,10,270,10,288,18,33077621,48314
403,7856,16,1,10,33660,10,33664,3,0,0
404,7856,16,1,10,33664,10,33914,250,0,0
405,7856,16,1,10,38298,10,38342,44,0,0
406,22057,16,1,10,43641,10,43673,32,883349,76030
407,22057,16,1,10,48509,10,48522,12,14639,5830
408,9053,16,1,10,52388,10,52404,16,9580,10444
409,9053,16,1,10,59202,10,59241,39,901317,40536
410,9053,16,1,10,59532,10,59536,4,8421,7152
411,9053,16,1,10,59760,10,59798,37,735996,44113
412,9053,16,1,10,59800,10,59803,2,3877,2841
413,9053,16,1,10,68798,10,68839,41,956574,45799
414,9053,16,1,10,69119,10,69139,19,14575,8202
415,9053,16,1,10,69171,10,69187,16,4205,2351
416,9053,16,1,10,69224,10,69234,10,4588,5284
417,9053,16,1,10,69273,10,69276,3,5560,4438
418,9053,16,1,10,69288,10,69292,4,4079,2137
419,9053,16,1,10,69301,10,69317,16,4281,2482
420,9053,16,1,10,69591,10,69595,3,13355,7396
421,9053,16,1,10,69993,10,69999,6,356522,10236
422,9053,16,1,10,74204,10,74273,69,1597867,34923
423,9053,16,1,10,74334,10,74344,10,12,12
424,9053,16,1,10,75448,10,75525,77,644907,65534
425,16423,16,1,10,37312,10,37324,12,0,0
426,16423,84,1,10,38179,10,38188,9,1287,1205
427,16423,88,1,10,38227,10,38282,54,41068,12274
428,16423,88,1,10,38283,10,38294,11,0,0
429,16423,88,1,10,38963,10,38964,1,0,0
430,16423,16,1,10,39296,10,39331,34,513929,152253
431,16423,88,1,10,39337,10,39427,89,3604863,33604
432,16423,16,1,10,39492,10,39601,109,975516,134944
433,16423,16,1,10,39608,10,40112,504,3740603,206052
434,16423,16,1,10,40158,10,40192,33,16992,14305
435,16423,16,1,10,40326,10,40485,159,1589794,112405
436,16423,16,1,10,40487,10,40491,4,27716,7781
437,16423,16,1,10,40493,10,40494,1,10032,7875
438,19642,16,1,10,35722,10,35773,51,186279,9820
439,16403,16,1,10,70800,10,70814,14,0,0
440,16403,16,1,10,76006,10,76077,70,1247184,52952
441,16403,16,1,10,76078,10,76162,83,851760,25200
442,20803,16,1,10,78273,10,78635,361,10767287,159911
443,20803,16,1,10,82247,10,83017,770,25081435,358357
444,3473,16,1,10,77512,10,77567,54,240630,34465
445,3473,16,1,10,77570,10,77575,5,33765,1808
446,3473,16,1,10,79280,10,79311,30,426040,27566
447,3473,16,1,10,79320,10,79325,5,15841,7554
448,12943,83,1,10,70960,10,71522,561,0,0
449,20012,16,1,10,64033,10,64037,4,60617,18513
450,19680,16,1,10,84330,10,84636,306,2428813,568583
451,19680,16,1,10,84713,10,84840,126,639106,944177
452,24926,16,1,10,68636,10,68639,2,12,0
453,24926,16,1,10,68847,10,68849,2,71154,315
454,3098,16,1,10,56003,10,56007,4,0,0
455,3098,16,1,10,57340,10,57347,6,0,0
456,3098,16,1,10,57348,10,57652,304,13637,5751
457,3098,16,1,10,57746,10,57748,1,12,3710
458,3098,16,1,10,57748,10,57759,10,4668,6227
459,3098,16,1,10,58315,10,58337,21,44429,9447
460,3098,16,1,10,64465,10,64477,11,8863,7780
461,8394,16,1,10,45107,10,45654,546,6122181,163057
462,6089,16,1,10,61683,10,61727,43,609030,60863
463,5759,16,1,10,71637,10,71889,252,3360759,85433
464,5759,16,1,10,71943,10,71945,2,303707,9962
465,5759,16,1,10,73653,10,73680,27,1072900,70377
466,5759,16,1,10,74049,10,74156,107,1376014,115311
467,5759,16,1,10,74857,10,74938,81,1494474,38447
468,5759,16,1,10,86098,10,86224,125,3064322,78001
469,21478,16,1,10,25778,10,25813,35,3407,5911
470,21478,16,1,10,26181,10,26226,45,968,1148
471,21478,16,1,10,26770,10,26774,4,0,0
472,21478,16,1,10,26840,10,26859,18,445161,16069
473,12297,78,1,10,29395,10,30419,1024,0,0
474,12297,78,1,10,30686,10,31064,378,71039,35107
475,12297,78,1,10,31145,10,31149,4,0,0
476,12297,78,1,10,31149,10,31715,565,244457,107945
477,9682,16,1,10,82126,10,82144,18,837907,62967
478,9682,16,1,10,82144,10,82185,40,296,2214
479,12798,16,1,10,44112,10,44350,238,64130,51463
480,12798,16,1,10,44361,10,44454,93,30917,38932
481,12798,16,1,10,44474,10,44571,96,78165,64592
482,12798,16,1,10,44655,10,45079,423,2257031,223940
483,12798,16,1,10,44655,10,45080,424,0,0
484,22818,16,1,10,85126,10,85138,12,0,0
485,1142,16,1,10,26980,10,28095,1115,8297269,499479
486,10291,78,1,10,63571,10,63627,55,305363,20956
487,20579,42,1,10,45943,10,45963,20,0,0
488,20579,70,1,10,45965,10,45993,27,0,0
489,20579,70,1,10,46001,10,46019,17,477597,9019
490,5491,78,1,10,39523,10,39589,65,848011,32802
491,5491,78,1,10,39606,10,39625,19,139510,252
492,5491,78,1,10,39810,10,39832,22,0,14
493,5491,78,1,10,46009,10,46012,2,0,0
494,5491,78,1,10,46013,10,46114,101,42681,39463
495,9102,16,1,10,24578,10,24609,31,95378,26960
496,16558,16,1,10,23445,10,23496,50,503373,72783
497,16558,72,1,10,23719,10,23873,153,3688630,49919
498,16558,16,1,10,27691,10,28285,593,16137734,294491
499,16558,16,1,10,42135,10,42356,220,3311741,127022
500,16558,72,1,10,42357,10,42546,188,5754590,63420
501,16558,72,1,10,42720,10,42945,225,4409864,69472
502,5491,78,1,10,69787,10,69799,11,151194,26127
503,5491,78,1,10,69811,10,69868,56,47743,26720
504,5491,78,1,10,69927,10,69938,10,4275,5913
505,5491,78,1,10,70030,10,70052,22,7134,18315
506,5491,78,1,10,81644,10,81655,11,0,0
507,17147,16,1,10,47195,10,47283,87,1669293,127547
508,17147,16,1,10,47285,10,47342,57,296,967
509,17147,16,1,10,50234,10,50244,10,17791,14484
510,12250,44,1,10,45906,10,45999,93,567017,53451
511,12250,44,1,10,46000,10,46016,16,18068,14279
512,2180,78,1,10,67852,10,67879,27,365890,20305
513,13688,16,1,10,39857,10,40083,225,586987,105141
514,13688,16,1,10,40084,10,40085,1,0,0
515,13688,16,1,10,40090,10,40708,617,287666,142301
516,13688,16,1,10,40995,10,41037,42,13639,25331
517,13688,16,1,10,41078,10,41117,39,780065,57240
518,13688,16,1,10,41117,10,41304,186,268388,27473
519,13688,16,1,10,41319,10,41360,40,17109,34760
520,16572,78,1,10,66739,10,66767,27,174741,19588
521,16572,78,1,10,67447,10,67455,8,416147,4368
