,uid,appid,app_type,start_day,start_time,end_day,end_time,duration,up_flow,down_flow
106,25057,16,1,6,37857,6,37871,13,155881,23510
107,25057,16,1,6,37876,6,37947,70,479173,33340
108,25057,16,1,6,40605,6,40607,2,12,12
109,25057,16,1,6,43338,6,43349,11,1295,1379
110,25057,16,1,6,43767,6,43775,8,13398,12525
111,25057,16,1,6,47951,6,47998,46,705659,49683
112,25057,16,1,6,48006,6,48846,840,5283875,183235
113,25057,16,1,6,48948,6,48987,38,16649,20234
114,25057,16,1,6,49006,6,49040,33,18568,10278
115,25057,16,1,6,50743,6,50745,1,7336,3991
116,25057,16,1,6,50746,6,51329,583,4315341,245154
117,22039,16,1,6,30420,6,30471,50,0,0
118,22039,16,1,6,62735,6,62778,42,0,0
119,23422,16,1,6,22863,6,23082,219,0,0
120,23422,16,1,6,34628,6,34664,36,0,0
121,23422,16,1,6,35054,6,36405,1351,0,0
122,23217,10,1,6,29227,6,29374,146,3121229,156549
123,13159,16,1,6,40174,6,40184,9,0,0
124,13159,16,1,6,40184,6,40531,347,0,0
125,22911,16,1,6,73778,6,73782,4,0,0
126,9906,16,1,6,50130,6,50142,12,0,0
127,9906,16,1,6,50144,6,50168,24,0,0
128,21348,10,1,6,79971,6,79987,16,401,2066
129,21348,10,1,6,79987,6,80025,37,561856,10340
130,23230,90,1,6,72172,6,72231,58,83983,60583
131,23407,79,1,6,59495,6,59590,94,0,0
132,23407,79,1,6,59638,6,59718,80,0,0
133,23407,79,1,6,62363,6,62394,30,0,0
134,23407,79,1,6,62437,6,62518,80,0,0
135,23407,79,1,6,59495,6,59590,94,0,0
136,9512,16,1,6,65148,6,65310,161,3825704,116575
137,9512,16,1,6,65983,6,65985,2,6014,3955
138,9512,16,1,6,78884,6,78889,4,28106,10806
139,2412,16,1,6,42211,6,42318,106,654180,88987
140,2412,16,1,6,42319,6,42431,111,7929,8936
141,2412,16,1,6,42482,6,42574,92,17550,16369
142,2412,16,1,6,42616,6,42649,33,9634,10074
143,2412,16,1,6,42871,6,42884,13,9811,7785
144,2412,16,1,6,42885,6,42925,40,18346,13063
145,19215,16,1,6,73774,6,73823,48,0,0
146,19215,16,1,6,56542,6,56544,1,0,0
147,19215,16,1,6,56545,6,57447,901,0,0
148,21342,78,1,6,72415,6,72463,47,68175,42298
149,21342,78,1,6,73930,6,74159,229,298562,82330
150,21342,78,1,6,74536,6,74564,27,57154,36020
151,21342,27,1,6,74728,6,74774,46,0,0
152,21342,78,1,6,79363,6,79369,5,0,0
153,21342,78,1,6,79369,6,79462,92,675956,75727
154,25067,16,1,6,82406,6,82426,20,577980,53474
155,17941,16,1,6,65197,6,65201,4,217866,39794
156,2832,16,1,6,79695,6,79707,12,0,0
157,2832,16,1,6,80073,6,80074,1,0,0
158,2832,16,1,6,80075,6,80313,238,0,0
159,2832,16,1,6,80314,6,80962,648,0,0
160,2832,16,1,6,81236,6,81552,316,0,0
161,2832,16,1,6,82068,6,82088,20,0,0
162,2832,16,1,6,82089,6,82854,765,0,0
163,2832,16,1,6,82876,6,82887,11,0,0
164,2832,16,1,6,82888,6,82889,1,0,0
165,2832,16,1,6,82890,6,82914,23,0,0
166,2832,16,1,6,83068,6,83077,9,0,0
167,2832,16,1,6,83988,6,83998,10,0,0
168,2832,16,1,6,83998,6,84162,163,0,0
169,2832,16,1,6,84929,6,84939,10,0,0
170,2832,16,1,6,84940,6,84941,1,0,0
171,2832,16,1,6,84942,6,85070,128,0,0
172,2832,16,1,6,85075,6,85082,7,0,0
173,2832,78,1,6,85109,6,85264,155,0,0
174,2832,78,1,6,85265,6,85393,127,0,0
175,2832,78,1,6,85404,6,85543,139,0,0
176,2832,78,1,6,85579,6,85792,213,0,0
177,2832,78,1,6,85803,6,85815,12,0,0
178,2832,78,1,6,85828,6,85880,51,0,0
179,2832,78,1,6,85881,6,85884,3,0,0
180,2832,78,1,6,85886,6,86035,148,0,0
181,2832,78,1,6,86037,6,86265,228,0,0
182,2832,78,1,6,86266,6,86305,39,0,0
183,2832,16,1,6,86345,6,86366,20,0,0
184,8829,16,1,6,12861,6,12881,20,0,0
185,8829,16,1,6,22066,6,28800,6733,0,0
186,8829,16,1,6,34710,6,34922,211,0,0
187,8829,16,1,6,34927,6,35029,102,0,0
188,4814,16,1,6,37104,6,37147,43,212944,74016
189,10366,16,1,6,40686,6,41080,393,11825804,174999
190,10366,16,1,6,41103,6,41137,33,5529,12164
191,10366,16,1,6,44137,6,44806,669,14906983,331690
192,10366,16,1,6,48015,6,48121,105,2326588,71257
193,10366,16,1,6,49202,6,49212,9,0,0
194,10366,16,1,6,49676,6,49701,24,150899,24972
195,10366,16,1,6,50108,6,50164,56,57836,25359
196,10366,16,1,6,50238,6,50389,150,84123,48863
197,10366,16,1,6,50401,6,50414,13,13601,15761
198,10366,16,1,6,50423,6,50424,1,10992,17888
199,10366,16,1,6,50434,6,50488,54,13977,132666
200,10366,16,1,6,50607,6,50649,42,21611,23699
201,10366,16,1,6,50674,6,50710,35,22299,24615
202,10366,16,1,6,50778,6,50859,80,13641,20410
203,10366,16,1,6,51125,6,51154,29,27872,23165
204,10366,16,1,6,51583,6,51614,30,25532,21794
205,10366,16,1,6,52533,6,52591,58,29775,27312
206,10366,16,1,6,52651,6,52816,165,35937,43853
207,10366,16,1,6,52932,6,52964,31,23272,24137
208,10366,16,1,6,53140,6,53166,26,283102,46182
209,10366,16,1,6,53472,6,53567,95,671560,63103
210,10366,16,1,6,53570,6,53633,63,26996,24581
211,10366,16,1,6,53645,6,53703,57,1013394,57578
212,10366,16,1,6,54721,6,54722,1,87057,506
213,10366,16,1,6,54723,6,55056,332,6620803,120843
214,10366,16,1,6,55753,6,55775,21,1029105,91291
215,10366,16,1,6,55794,6,55839,45,1749658,23247
216,10366,16,1,6,56527,6,56542,15,555690,5481
217,10366,16,1,6,56542,6,56581,38,1028725,15358
218,10366,16,1,6,56584,6,56586,2,9655,9221
219,10366,16,1,6,56917,6,57735,818,18821667,288122
220,10366,16,1,6,57763,6,57824,60,765349,17974
221,10366,16,1,6,57846,6,57893,46,1273770,78297
222,22949,57,1,6,55027,6,55041,13,10189,10501
223,22949,57,1,6,60241,6,60254,13,12860,12271
224,22949,57,1,6,60610,6,60635,24,9912,9283
225,22949,57,1,6,60641,6,60674,33,279,545
226,22949,57,1,6,60736,6,60751,14,8346,7506
227,21368,16,1,6,32568,6,32586,18,40845,11634
228,21368,16,1,6,32590,6,32616,26,475201,70480
229,21368,16,1,6,38111,6,38117,6,799593,31143
230,21368,16,1,6,42884,6,42981,97,468487,101992
231,21974,10,1,6,47772,6,47875,102,0,0
232,21974,10,1,6,47876,6,47933,56,0,0
233,604,16,1,6,37190,6,37193,2,338,371
234,604,16,1,6,37193,6,37203,10,33839,208
235,15481,16,1,6,29325,6,29390,65,1178326,67267
236,15481,69,1,6,35677,6,35678,1,0,0
237,15481,16,1,6,40071,6,40083,11,691409,42951
238,15481,16,1,6,40086,6,40154,68,63907,19731
239,25361,78,1,6,53346,6,53378,31,7200,0
240,25361,92,1,6,55256,6,55423,167,4329129,48370
241,25361,92,1,6,55425,6,55526,100,6082190,27439
242,25361,78,1,6,55529,6,56027,498,8671817,263548
243,25361,78,1,6,56032,6,56510,477,4579680,241283
244,25361,78,1,6,56513,6,56624,110,764799,64752
245,25361,78,1,6,56631,6,56834,203,2390679,143212
246,14941,16,1,5,85619,6,79,859,7948908,276084
247,14941,16,1,6,80,6,161,80,639312,62255
248,6428,86,1,6,42993,6,43235,242,443465,66444
249,6428,16,1,6,46439,6,46485,46,568721,45527
250,6428,16,1,6,48060,6,48068,8,28872,14577
251,6428,86,1,6,48287,6,48302,15,53499,23481
252,6428,86,1,6,49147,6,49284,137,188128,32230
253,6428,86,1,6,61810,6,61877,66,67325,32705
254,6428,86,1,6,61914,6,62105,191,82505,40214
255,6428,86,1,6,62271,6,62376,105,256953,63589
256,5342,16,1,6,51694,6,51705,11,0,0
257,14859,16,1,6,59870,6,60088,217,8503500,43099
258,14859,16,1,6,60111,6,60576,464,1721123,146623
259,23296,16,1,6,58266,6,58312,45,1821474,31720
260,23296,16,1,6,58334,6,58341,7,189125,6811
261,23296,16,1,6,58357,6,58366,9,133904,6051
262,23296,16,1,6,58375,6,58399,24,371810,8561
263,23296,16,1,6,58514,6,58519,5,6384,4947
264,23296,16,1,6,58519,6,58614,94,1808164,25329
265,17264,90,1,6,58359,6,58362,2,0,0
266,17264,90,1,6,58365,6,58432,67,383013,65219
267,17264,90,1,6,58794,6,58800,6,4710,6305
268,20298,16,1,6,48802,6,48908,105,777197,81152
269,20298,16,1,6,48928,6,48932,4,2326,4672
270,20298,16,1,6,51405,6,51469,63,103846,27143
271,20298,16,1,6,51483,6,51576,92,2197,5819
272,20298,16,1,6,52794,6,52920,125,1301205,148849
273,20298,16,1,6,58849,6,59050,201,1492229,64473
274,16086,78,1,6,62502,6,62529,27,63648,39407
275,16086,78,1,6,62533,6,62564,31,5256,10301
276,10817,16,1,6,33316,6,33322,6,16609,9704
277,10817,16,1,6,33335,6,33355,20,246625,36448
278,323,83,1,6,54866,6,54868,2,0,0
279,4814,16,1,6,39407,6,39589,182,769991,51422
280,4814,16,1,6,42129,6,42214,84,364523,58643
281,4814,16,1,6,42227,6,42246,18,4647,8207
282,4814,16,1,6,42257,6,42284,27,4743,7106
283,4814,16,1,6,42290,6,42308,17,856,36
284,4814,16,1,6,42309,6,42329,20,567,108
285,4814,16,1,6,42355,6,42395,40,9367,8177
286,4814,16,1,6,42399,6,42427,28,52,84
287,4814,16,1,6,42429,6,42444,15,2134,72
288,4814,16,1,6,42446,6,42480,33,3483,4123
289,4814,16,1,6,42481,6,42494,13,61386,668
290,4814,16,1,6,45220,6,45228,7,51953,777
291,4814,16,1,6,45228,6,45329,100,745783,11145
292,20658,78,1,6,50200,6,50376,175,1271753,58696
293,20658,78,1,6,50501,6,50518,17,110506,12148
294,20658,78,1,6,50565,6,50566,1,0,0
295,20658,78,1,6,50567,6,50641,74,132912,21061
296,4754,16,1,6,63222,6,64073,851,0,0
297,4754,16,1,6,64585,6,64587,2,0,0
298,4754,16,1,6,64587,6,64650,63,0,0
299,4754,16,1,6,64657,6,64824,167,0,0
300,4754,16,1,6,66405,6,66417,11,0,0
301,4754,16,1,6,66417,6,66452,35,0,0
302,17469,16,1,6,53560,6,53799,238,5063510,78345
303,17469,16,1,6,53839,6,54016,176,4689462,83193
304,23742,16,1,6,70534,6,70840,306,4423834,134588
305,23742,16,1,6,72277,6,72286,8,5929,5197
306,23742,16,1,6,72286,6,73185,898,23078135,379175
307,9662,16,1,6,56260,6,56332,72,280715,109888
308,9662,16,1,6,56338,6,56576,237,838514,59747
309,9662,16,1,6,57132,6,57140,8,20673,58173
310,7411,16,1,6,31120,6,31204,83,257798,100409
311,7411,16,1,6,36881,6,36948,67,33189668,152061
312,18437,16,1,6,71123,6,71133,10,448267,8279
313,18437,16,1,6,77486,6,77986,500,3063492,177344
314,18437,16,1,6,77992,6,78192,199,2767556,41578
315,18437,16,1,6,79270,6,79277,7,12,12
316,18437,16,1,6,79277,6,80399,1121,10184371,261421
317,18437,16,1,6,80425,6,80653,227,1347076,71038
318,12184,16,1,6,79131,6,79280,149,917784,52249
319,5640,90,1,6,67642,6,67809,167,0,0
320,5640,90,1,6,67814,6,67975,161,1700609,20931
321,5640,90,1,6,68109,6,68150,41,437918,5396
322,24224,16,1,6,66940,6,67306,366,6928910,172368
323,5059,1,1,6,68060,6,68064,4,0,0
324,5059,1,1,6,68066,6,68071,5,587519,8581
325,24224,16,1,6,66940,6,67306,366,6928910,172368
326,7105,16,1,6,44729,6,44869,139,0,0
327,7105,16,1,6,44872,6,45280,408,0,0
328,18983,16,1,6,60270,6,60335,65,569265,49413
329,18983,16,1,6,60341,6,61051,709,1596806,282525
330,18983,16,1,6,61054,6,61056,2,32451,221
331,18983,16,1,6,68477,6,68489,11,35976,80
332,18983,16,1,6,68918,6,68924,5,8555,5872
333,18983,16,1,6,68938,6,69392,453,1245349,117848
334,18983,16,1,6,69393,6,69912,518,6583566,154771
335,18983,16,1,6,69914,6,70044,129,1904988,36770
336,18983,16,1,6,70049,6,70185,136,2328953,71295
337,18983,16,1,6,77881,6,77934,52,973314,50332
338,18983,16,1,6,78634,6,78709,74,884887,55302
339,20272,16,1,6,55661,6,55673,12,107497,1630
340,20272,16,1,6,55687,6,55689,2,7803,5371
341,20272,16,1,6,70697,6,70720,23,197423,21196
342,6382,16,1,6,8824,6,9013,189,1096922,75800
343,25372,16,1,6,27508,6,27531,23,6410,4603
344,25372,16,1,6,30691,6,30696,5,16126,11365
345,10187,16,1,6,48491,6,48494,3,0,0
346,19730,16,1,6,50602,6,50605,3,2388,1949
347,21002,16,1,6,36118,6,36244,126,545255,91150
348,12250,40,1,6,53037,6,53109,72,744672,80883
349,17648,16,1,6,47729,6,48131,401,2128903,85395
350,17648,78,1,6,77371,6,77478,107,3249881,87432
351,17648,78,1,6,77524,6,77675,151,4626651,73451
352,9218,16,1,6,60747,6,60926,178,0,0
353,9218,79,1,6,61049,6,61056,7,0,0
354,9218,79,1,6,61064,6,62502,1437,0,0
355,9218,16,1,6,62505,6,62671,165,0,0
356,9218,16,1,6,63500,6,63594,94,0,0
357,22987,16,1,6,48447,6,48524,76,144982,19759
358,22987,16,1,6,48530,6,48531,1,0,0
359,22987,16,1,6,49006,6,49016,10,0,0
360,22987,16,1,6,49030,6,49039,9,0,0
361,22987,16,1,6,49053,6,49063,9,0,0
362,22987,16,1,6,49068,6,49078,10,0,0
363,22987,16,1,6,49079,6,49089,9,0,0
364,22987,16,1,6,49110,6,49120,9,0,0
365,22987,16,1,6,49141,6,49151,9,0,0
366,22987,16,1,6,49155,6,49165,9,0,0
367,22987,16,1,6,49181,6,49191,9,0,0
368,22987,16,1,6,49216,6,49226,9,0,0
369,22987,16,1,6,49231,6,49241,9,0,0
370,22987,16,1,6,49255,6,49265,9,0,0
371,22987,16,1,6,49277,6,49287,9,0,0
372,22987,16,1,6,49298,6,49308,9,6,6
373,22987,16,1,6,49314,6,49324,10,0,0
374,22987,16,1,6,49328,6,49338,9,54,54
375,22987,16,1,6,49345,6,49355,9,0,0
376,22987,16,1,6,49376,6,49386,10,0,0
377,22987,16,1,6,49406,6,49416,9,0,0
378,22987,16,1,6,49432,6,49442,9,0,0
379,22987,16,1,6,49508,6,49518,9,0,0
380,22987,16,1,6,49544,6,49554,9,0,0
381,22987,16,1,6,49579,6,49589,10,54,54
382,22987,16,1,6,49643,6,49653,9,0,0
383,22987,16,1,6,49689,6,49699,9,0,0
384,22987,16,1,6,49717,6,49727,9,48,94
385,22987,16,1,6,49749,6,49759,9,0,0
386,22987,16,1,6,49782,6,49792,9,0,0
387,22987,16,1,6,49819,6,49829,9,0,0
388,22987,16,1,6,49859,6,49868,9,0,0
389,22987,16,1,6,50252,6,50254,2,169,1149
390,22987,16,1,6,51388,6,51410,21,9325,12036
391,22987,16,1,6,51439,6,51640,200,7183,13603
392,22987,16,1,6,51664,6,51811,147,10159,13673
393,22987,16,1,6,51846,6,51877,31,4664,8875
394,22987,16,1,6,51893,6,51959,66,5511,8789
395,22987,16,1,6,52221,6,52308,86,44651,20595
396,22987,16,1,6,52361,6,52407,45,5163,14508
397,22987,16,1,6,52459,6,52515,56,6474,15460
398,22987,16,1,6,52530,6,52561,31,9015,9621
399,22987,16,1,6,52866,6,52877,10,0,0
400,22987,16,1,6,52906,6,52910,4,21849,8936
401,22987,16,1,6,59680,6,59756,75,717633,60238
402,22987,16,1,6,60570,6,60602,31,4742,6987
403,22987,16,1,6,60605,6,60722,116,790555,36166
404,22987,16,1,6,60886,6,60943,56,60626,16865
405,22987,16,1,6,62971,6,63674,703,5173274,155136
406,13676,83,1,6,77000,6,77095,94,1399092,60422
407,13676,16,1,6,77098,6,77411,313,4330646,153157
408,13676,58,1,6,77417,6,77499,82,462757,100794
409,3217,16,1,6,74244,6,74282,38,169305,104646
410,3217,16,1,6,74304,6,74597,293,2989173,99125
411,3217,16,1,6,74603,6,74874,271,1654343,129609
412,1949,78,1,6,35341,6,35399,58,0,14
413,8848,16,1,6,41103,6,41108,5,40463,9574
414,8101,16,1,6,70968,6,71407,438,1757297,58908
415,18835,16,1,6,36363,6,36424,61,795266,51251
416,18835,16,1,6,44836,6,44930,94,285871,30122
417,18835,16,1,6,45300,6,45304,4,10072,9807
418,23217,16,1,6,70984,6,71001,17,444400,18506
419,24241,16,1,6,69597,6,69601,3,0,0
420,10289,16,1,6,38562,6,38578,15,3207872,52331
421,10289,16,1,6,38579,6,38837,258,22953745,29514
422,10289,16,1,6,38845,6,39032,186,96814,35208
423,10289,16,1,6,39040,6,39051,11,128550,18513
424,10289,16,1,6,39065,6,39262,196,1823637,77929
425,10289,16,1,6,39299,6,39777,477,3496107,134894
426,10289,16,1,6,39852,6,40178,325,480524,50731
427,10289,16,1,6,40298,6,40303,4,182003,19972
428,21488,78,1,6,27450,6,27964,513,14463307,332182
429,21488,78,1,6,27976,6,28015,38,92613,22710
430,21488,78,1,6,28018,6,28026,8,214113,6799
431,21488,78,1,6,28117,6,28121,3,193350,6860
432,21488,78,1,6,28812,6,28815,3,261813,9774
433,21488,90,1,6,41466,6,41519,52,1249986,94194
434,21488,78,1,6,41521,6,41893,372,5862787,204454
435,21488,78,1,6,41923,6,41933,9,216567,12003
436,21488,78,1,6,42334,6,42338,4,21670,6695
437,21488,78,1,6,50188,6,50203,14,0,0
438,21488,78,1,6,50228,6,50239,11,0,0
439,21488,78,1,6,50260,6,50263,3,77787,3676
440,21488,78,1,6,50266,6,50275,9,146289,15617
441,21488,78,1,6,50277,6,50402,124,2310416,46445
442,21488,78,1,6,50406,6,51348,941,13303363,392517
443,3857,16,1,6,65148,6,65254,105,569184,137610
444,3857,16,1,6,67560,6,67572,11,0,0
445,3857,16,1,6,69126,6,69136,9,0,0
446,3857,16,1,6,75521,6,75526,4,12,12
447,3857,16,1,6,75556,6,75566,10,12,12
448,3857,16,1,6,75963,6,75967,3,0,0
449,3857,16,1,6,75968,6,76164,196,1140856,65636
450,3857,16,1,6,76290,6,76304,14,83717,18758
451,3857,16,1,6,52813,6,52881,67,431729,174614
452,3857,16,1,6,53079,6,53175,95,247962,141915
453,1123,16,1,6,51855,6,51924,69,440775,55929
454,1123,16,1,6,51968,6,52027,59,4964,5210
455,1123,16,1,6,52355,6,52361,6,232,142
456,1123,16,1,6,52381,6,52421,40,6765,313894
457,1123,16,1,6,52445,6,52553,107,259803,41030
458,1123,16,1,6,52571,6,52626,55,5957,288144
459,1123,16,1,6,52709,6,52931,222,933371,84568
460,1123,16,1,6,52944,6,52999,55,6033,248752
461,1123,16,1,6,53018,6,53069,51,6858,300368
462,1123,16,1,6,53100,6,53237,137,19119,20039
463,1123,16,1,6,53247,6,53330,83,5333,12598
464,1123,16,1,6,53362,6,53368,6,6764,8710
465,1123,16,1,6,53572,6,53606,34,62877,30835
466,1123,16,1,6,53624,6,53679,54,9343,308202
467,1123,16,1,6,53690,6,53961,271,248635,31152
468,1123,16,1,6,54095,6,54116,21,16460,10626
469,1123,16,1,6,54593,6,55219,625,782355,129590
470,1123,16,1,6,55226,6,55284,57,541370,36551
471,9878,16,1,6,36192,6,36249,56,379135,36423
472,9878,16,1,6,36267,6,36606,338,3502862,56732
473,9878,16,1,6,36615,6,36629,14,261866,9470
474,11687,90,1,6,48631,6,48647,15,181684,30222
475,11687,16,1,6,48649,6,48719,70,233329,61913
476,11687,16,1,6,48740,6,48749,8,5818,5193
477,11687,79,1,6,48750,6,48833,82,0,0
478,11687,79,1,6,49148,6,49270,121,820458,37892
479,11687,16,1,6,49272,6,49398,126,2265931,65490
480,11687,16,1,6,62228,6,62258,30,19694,18985
481,11687,16,1,6,62260,6,62403,142,2791763,41124
482,5491,78,1,6,68160,6,68297,136,298282,76282
483,10889,90,1,6,57745,6,57980,235,0,0
484,10889,90,1,6,58015,6,58020,5,0,0
485,10889,16,1,6,64289,6,64290,1,0,0
486,23280,16,1,6,77296,6,77503,206,609308,160886
487,23280,16,1,6,69896,6,69913,17,339056,89313
488,23280,16,1,6,69922,6,69939,17,447716,45051
489,23280,16,1,6,69947,6,69952,5,180352,10536
490,23280,16,1,6,69960,6,69976,16,778601,39430
491,23280,16,1,6,69985,6,70007,22,947771,19641
492,23280,16,1,6,70049,6,70095,45,1579459,29322
493,23280,16,1,6,70477,6,70505,27,593255,14408
494,23280,16,1,6,70543,6,70596,53,1580250,65620
495,23280,16,1,6,70635,6,70696,60,1862391,37728
496,23280,16,1,6,70710,6,70739,28,530751,19939
497,23280,16,1,6,70788,6,70884,95,3266887,77136
498,23280,16,1,6,70905,6,70937,31,641297,31029
499,23280,16,1,6,70960,6,70969,9,9700,14384
500,23280,16,1,6,70986,6,70992,6,4026,9588
501,23280,16,1,6,71017,6,71040,22,1140498,34527
502,23280,16,1,6,71053,6,71068,15,1069944,19996
503,23280,16,1,6,71093,6,71102,8,19373,13120
504,23280,16,1,6,71106,6,71111,5,4026,9578
505,23280,16,1,6,71161,6,71195,33,2339902,39162
506,23280,16,1,6,71211,6,71219,8,411460,9747
507,23280,16,1,6,71227,6,71237,10,153258,10138
508,23280,16,1,6,71253,6,71271,18,221898,10982
509,23280,16,1,6,71289,6,71331,42,1903672,23847
510,20547,51,1,6,59314,6,59315,1,0,0
511,20547,51,1,6,59385,6,59388,2,178,600
512,20547,51,1,6,61327,6,61337,10,178,600
513,20547,51,1,6,68590,6,68599,9,194,616
514,8134,16,1,6,40353,6,40466,113,300122,65973
515,11555,16,1,6,41534,6,41545,10,129474,332
516,11555,16,1,6,43968,6,43980,12,16846,31340
517,11555,16,1,6,44140,6,44162,21,7467,3609
518,11555,16,1,6,44314,6,44320,5,0,0
519,11555,16,1,6,44394,6,44396,2,49755,797
520,11555,16,1,6,44485,6,44493,8,12,12
521,11555,16,1,6,44555,6,44564,8,121905,298
522,11555,16,1,6,44654,6,44658,3,38981,90
523,11555,16,1,6,44658,6,44669,11,491664,4468
