,uid,appid,app_type,start_day,start_time,end_day,end_time,duration,up_flow,down_flow
80,15492,16,1,8,53247,8,53824,577,6396274,150610
81,15492,16,1,8,54384,8,54395,11,0,2379
82,15492,16,1,8,54395,8,54550,155,101704,14676
83,15492,16,1,8,54575,8,54956,381,799737,83445
84,2718,16,1,8,26576,8,26604,28,0,0
85,20406,16,1,8,33003,8,33008,5,0,0
86,16281,16,1,8,18026,8,18095,69,235976,29935
87,16281,16,1,8,19777,8,19788,11,210995,21159
88,16281,16,1,8,19791,8,20016,224,1140180,76092
89,23407,79,1,8,32751,8,32773,22,0,0
90,23407,72,1,8,32775,8,32801,26,0,0
91,1100,78,1,8,6042,8,6043,1,39752,253
92,1100,78,1,8,6044,8,6289,245,1348659,67619
93,1100,78,1,8,6293,8,6436,143,1221438,72531
94,20047,16,1,8,56765,8,56903,138,2460635,156643
95,20047,16,1,8,60618,8,60621,3,725139,17897
96,11441,90,1,8,2028,8,5003,2974,18575179,2393906
97,11441,90,1,8,5014,8,5807,792,17831264,537069
98,10545,57,1,8,33266,8,33277,11,0,0
99,25362,78,1,8,5211,8,5620,408,9594342,163375
100,25362,78,1,8,5637,8,6056,418,7651088,138750
101,4419,16,1,8,5027,8,5099,72,707605,36592
102,4419,16,1,8,5628,8,5642,14,91523,12306
103,20816,10,1,8,39309,8,39332,23,1104931,37284
104,20816,78,1,8,49302,8,49316,14,526646,41523
105,20816,78,1,8,49316,8,49387,71,690527,37765
106,20816,78,1,8,49388,8,49494,105,616515,64392
107,10698,53,1,8,26736,8,26777,41,2057809,148111
108,10698,53,1,8,26989,8,26990,1,431,767
109,10698,79,1,8,17455,8,17568,113,1655046,52401
110,10698,30,1,8,17784,8,17938,153,0,0
111,7048,86,1,8,3022,8,3042,19,0,0
112,7048,86,1,8,21130,8,21138,7,1425,1563
113,7048,86,1,8,24024,8,24062,37,55511,17498
114,7048,86,1,8,24064,8,24075,11,360794,28319
115,6146,90,1,8,56016,8,56101,85,851217,91410
116,6146,90,1,8,56200,8,56257,57,795910,58765
117,3465,77,1,8,51261,8,51323,61,127753,19944
118,3465,77,1,8,51805,8,51847,41,1135,4586
119,8925,16,1,8,77793,8,77873,79,35807255,92992
120,8925,16,1,8,77876,8,77988,111,1079739,14813
121,8925,16,1,8,78308,8,78310,1,0,0
122,8925,16,1,8,78311,8,78391,80,582762,13430
123,8925,16,1,8,78404,8,78591,187,1802550,33720
124,8925,16,1,8,78593,8,78857,264,2401771,30659
125,8925,16,1,8,78878,8,78975,96,1930311,47371
126,8925,16,1,8,79006,8,79127,120,2125378,52891
127,8925,16,1,8,79139,8,79235,95,2218263,85709
128,8925,16,1,8,79299,8,79723,423,11327189,227935
129,8925,16,1,8,79753,8,79760,7,12,12
130,8925,16,1,8,80095,8,80100,5,6929,8988
131,11421,10,1,8,24447,8,24467,19,0,0
132,11421,10,1,8,25242,8,25246,4,1034,2628
133,18955,16,1,8,73770,8,74332,561,6019726,95575
134,18955,90,1,8,74334,8,74371,37,21117399,43723
135,18955,90,1,8,74417,8,74421,4,9184,6748
136,18955,90,1,8,74433,8,74520,87,752729,48895
137,20670,16,1,8,49845,8,49848,3,14424,13054
138,20670,16,1,8,49857,8,49865,8,256461,10063
139,20670,16,1,8,69825,8,69969,144,4428330,77789
140,20670,10,1,8,78259,8,78352,93,0,0
141,20670,10,1,8,78354,8,79008,654,15168873,324417
142,20670,10,1,8,79459,8,79706,247,7532469,115257
143,20670,16,1,8,22550,8,22603,52,827956,35327
144,7135,16,1,8,76212,8,76356,143,987756,130225
145,7135,78,1,8,80962,8,81035,73,1229250,72654
146,7135,78,1,8,81059,8,81136,77,1178975,40408
147,7135,78,1,8,81171,8,81182,11,173,690
148,7135,78,1,8,81264,8,81265,1,468,3279
149,2280,16,1,8,53490,8,53543,53,0,0
150,2280,16,1,8,53984,8,54073,88,0,0
151,2280,16,1,8,55214,8,55368,153,0,0
152,2280,16,1,8,62233,8,63151,917,0,0
153,2280,16,1,8,63152,8,63166,14,0,0
154,2280,16,1,8,63271,8,64026,755,0,0
155,2280,16,1,8,64183,8,64211,28,0,0
156,2280,16,1,8,66839,8,66975,136,0,0
157,2280,16,1,8,69184,8,69493,309,0,0
158,2280,16,1,8,70610,8,70885,275,0,0
159,2280,16,1,8,77726,8,77748,22,0,0
160,16826,16,1,8,62502,8,62514,12,88460,16006
161,16826,16,1,8,62523,8,62612,89,782786,54431
162,16826,16,1,8,64710,8,64714,4,88894,18334
163,16826,16,1,8,66370,8,66375,5,818314,29282
164,16826,78,1,8,66376,8,66464,87,1720788,49007
165,16826,16,1,8,68220,8,68259,39,1066346,50338
166,16826,16,1,8,68432,8,68434,1,0,0
167,16826,16,1,8,68434,8,68450,16,250080,22321
168,16826,16,1,8,68463,8,68466,3,382637,23819
169,16826,16,1,8,68473,8,68876,402,10851265,168705
170,16826,16,1,8,81199,8,81284,84,202440,23061
171,16826,16,1,8,53548,8,54362,814,4427801,252002
172,16826,16,1,8,54386,8,54469,82,701299,30371
173,16826,16,1,8,54386,8,54469,82,0,12
174,16826,16,1,8,54473,8,54681,208,5773605,93374
175,16826,16,1,8,55148,8,55153,5,94683,14235
176,16826,16,1,8,55160,8,55210,50,1008378,42087
177,16826,16,1,8,56382,8,56703,321,4757789,79344
178,16826,16,1,8,56768,8,56911,143,2123250,29376
179,5228,16,1,8,53977,8,54031,53,189699,27066
180,5228,16,1,8,54065,8,54102,36,243535,11664
181,5228,16,1,8,54359,8,54446,86,72481,34746
182,5228,16,1,8,54521,8,54573,52,518566,42376
183,5228,16,1,8,54589,8,54688,99,472940,55086
184,5228,16,1,8,54716,8,54793,76,899354,28662
185,5228,16,1,8,55219,8,55224,4,14093,9227
186,15664,16,1,8,38919,8,38925,5,18009,11284
187,15664,16,1,8,40003,8,40007,4,5550,5249
188,15664,16,1,8,40284,8,40301,17,32368,14560
189,15664,16,1,8,46448,8,46461,13,54158,6010
190,15664,16,1,8,50438,8,50441,3,24411,11634
191,15664,16,1,8,50466,8,51665,1198,14975710,270947
192,15664,16,1,8,51734,8,52141,407,8213898,281753
193,15664,16,1,8,53162,8,53171,9,7447,13352
194,15664,16,1,8,53480,8,53484,4,8240,5116
195,15664,16,1,8,54335,8,54338,2,22471,14069
196,15664,16,1,8,54596,8,54602,5,1472,2821
197,15664,16,1,8,54792,8,54795,2,116,1802
198,15664,16,1,8,54837,8,54842,5,7391,3075
199,15664,16,1,8,60053,8,60058,5,0,0
200,15051,58,1,8,51818,8,51826,8,0,0
201,15051,58,1,8,51831,8,51843,12,0,0
202,15051,58,1,8,57589,8,57602,13,0,0
203,15051,58,1,8,58154,8,58170,15,0,0
204,15051,58,1,8,58175,8,58192,16,0,0
205,15051,58,1,8,58604,8,58605,1,0,0
206,15051,58,1,8,58606,8,58620,14,0,0
207,15051,58,1,8,58855,8,59094,239,0,0
208,15051,58,1,8,59158,8,59163,5,0,0
209,3528,90,1,8,40836,8,40879,42,557309,45266
210,12250,44,1,8,54746,8,54815,69,138721,32296
211,16084,78,1,8,42158,8,42168,10,0,0
212,25442,16,1,8,44827,8,45050,223,0,0
213,25442,16,1,8,45423,8,45568,144,0,0
214,25442,16,1,8,47190,8,47292,101,0,0
215,2832,78,1,8,36174,8,36179,5,0,0
216,2832,78,1,8,36183,8,36187,3,0,0
217,2832,78,1,8,36694,8,36705,11,0,0
218,2832,78,1,8,36706,8,36736,29,0,0
219,2832,78,1,8,36738,8,36742,4,0,0
220,2832,78,1,8,36769,8,36909,139,0,0
221,2832,78,1,8,37016,8,37018,1,0,0
222,2832,78,1,8,37018,8,37022,4,0,0
223,2832,78,1,8,37273,8,37416,143,0,0
224,2832,78,1,8,37907,8,37960,53,0,0
225,2832,78,1,8,38021,8,38033,12,0,0
226,2832,78,1,8,38046,8,38058,12,0,0
227,2832,78,1,8,37040,8,37272,231,0,0
228,2832,78,1,8,38136,8,38171,35,0,0
229,2832,78,1,8,38532,8,38540,8,0,0
230,2832,78,1,8,38541,8,38548,7,0,0
231,2832,78,1,8,38627,8,38630,3,0,0
232,2832,78,1,8,38748,8,38753,5,0,0
233,2832,78,1,8,38754,8,38808,53,0,0
234,2832,78,1,8,38809,8,38843,33,0,0
235,2832,78,1,8,40557,8,40560,3,0,0
236,2832,78,1,8,40562,8,40563,1,0,0
237,2832,78,1,8,40565,8,40567,2,0,0
238,2832,78,1,8,35749,8,35758,9,0,0
239,2832,78,1,8,35759,8,35780,20,0,0
240,2832,78,1,8,35793,8,35842,49,0,0
241,2832,78,1,8,41167,8,41196,29,0,0
242,2832,78,1,8,41476,8,41484,7,0,0
243,2832,78,1,8,41503,8,41506,3,0,0
244,2832,78,1,8,42003,8,42008,5,0,0
245,2832,78,1,8,42066,8,42082,15,0,0
246,2832,78,1,8,42603,8,42606,3,0,0
247,2832,78,1,8,42607,8,42676,69,0,0
248,2832,78,1,8,42677,8,42732,54,0,0
249,2832,78,1,8,43040,8,43042,1,0,0
250,2832,78,1,8,35850,8,35899,49,0,0
251,2832,78,1,8,35980,8,35989,9,0,0
252,2832,78,1,8,36117,8,36122,5,0,0
253,2832,78,1,8,36136,8,36137,1,0,0
254,2832,78,1,8,42009,8,42014,5,0,0
255,2832,78,1,8,43043,8,43048,5,0,0
256,2832,78,1,8,43053,8,43060,7,0,0
257,2832,78,1,8,43777,8,43779,2,0,0
258,1176,16,1,8,42074,8,42144,70,358289,106023
259,20698,16,1,8,24432,8,24486,54,116823,21181
260,20698,16,1,8,24765,8,24809,44,683,1401
261,20698,16,1,8,47129,8,47138,9,2066,2454
262,6855,16,1,8,68751,8,68811,60,314567,35238
263,6855,16,1,8,68869,8,68891,21,9356,17228
264,6855,16,1,8,75240,8,75311,70,267431,44194
265,6855,16,1,8,75666,8,75875,208,526235,64377
266,6855,16,1,8,75963,8,75969,5,12,57
267,6855,16,1,8,76018,8,76023,5,8092,9252
268,6855,16,1,8,76030,8,76080,49,123350,8257
269,18437,16,1,8,72654,8,72814,159,583067,25220
270,18437,16,1,8,72963,8,72973,10,1797,2034
271,18437,16,1,8,73056,8,73060,4,1794,2020
272,18437,16,1,8,73240,8,73918,678,7305172,85877
273,18437,16,1,8,73920,8,73933,12,9466,10384
274,18437,78,1,8,74277,8,74554,277,2817535,73094
275,18437,78,1,8,74629,8,74636,7,908,591
276,18437,78,1,8,74718,8,74845,127,1386642,37840
277,18437,78,1,8,75084,8,75088,4,908,591
278,18437,78,1,8,75193,8,75202,9,1085,1201
279,18437,16,1,8,75206,8,75310,104,1540838,34429
280,20483,16,1,8,43449,8,43590,140,3781861,102346
281,20483,16,1,8,58276,8,58344,67,10316708,66302
282,20483,35,1,8,70458,8,70506,47,1510827,21656
283,1639,16,1,8,22463,8,22880,416,8544778,172981
284,1507,16,1,8,68095,8,68681,585,7381574,157732
285,1507,16,1,8,69719,8,69794,75,2847595,37522
286,1507,16,1,8,73002,8,73124,121,2685447,35747
287,1507,16,1,8,51810,8,51812,1,19988,1303
288,1507,16,1,8,51812,8,51890,77,1394478,37586
289,23178,57,1,8,62321,8,62338,17,0,0
290,23178,16,1,8,41672,8,41786,114,1169700,100669
291,23178,16,1,8,44972,8,45026,54,433159,34537
292,12368,16,1,8,70010,8,70020,10,493084,16482
293,929,82,1,8,60293,8,60675,382,1429554,33421
294,929,82,1,8,60293,8,60676,382,0,0
295,929,82,1,8,61019,8,61067,47,332,2342
296,17688,16,1,8,58083,8,58098,15,98587,9726
297,17688,16,1,8,71519,8,71523,4,12895,7155
298,8394,16,1,8,2379,8,2381,2,0,0
299,8394,16,1,8,4841,8,4844,3,0,0
300,8394,16,1,8,7935,8,7937,1,0,0
301,8394,16,1,8,10314,8,10325,11,0,0
302,8394,16,1,8,13425,8,13436,11,0,0
303,8394,16,1,8,15840,8,15867,26,24,24
304,8394,16,1,8,18027,8,18040,13,641,1941
305,8394,16,1,8,18523,8,18529,6,0,0
306,8394,16,1,8,18529,8,18807,277,771,588
307,8394,16,1,8,20279,8,20289,10,9423,8803
308,8394,16,1,8,20290,8,20300,10,0,0
309,8394,16,1,8,20914,8,20917,2,0,0
310,8394,16,1,8,20918,8,22201,1283,7076,7252
311,8394,16,1,8,24001,8,24011,9,12,12
312,8394,16,1,8,24131,8,24134,3,9092,10889
313,8394,16,1,8,25528,8,25535,7,0,0
314,8394,16,1,8,25857,8,25865,8,13555,11765
315,8394,16,1,8,36003,8,36501,498,4334046,177097
316,8394,16,1,8,54216,8,54219,2,23956,30
317,8394,16,1,8,54219,8,54528,309,1908753,135649
318,8394,16,1,8,61500,8,61987,487,2276508,104306
319,8394,16,1,8,62002,8,62068,65,319040,7298
320,8394,16,1,8,66251,8,66325,73,967220,50971
321,8394,16,1,8,72658,8,72663,4,0,0
322,8394,16,1,8,72664,8,72702,38,30982,16661
323,11695,16,1,8,65265,8,65302,37,0,0
324,11695,16,1,8,65308,8,65373,65,0,0
325,11695,16,1,8,65403,8,65444,40,0,0
326,11695,16,1,8,65629,8,65639,10,0,0
327,11695,16,1,8,65673,8,65741,67,0,0
328,11695,16,1,8,66436,8,66617,181,0,0
329,11695,16,1,8,67172,8,67238,66,0,0
330,11695,16,1,8,67427,8,67430,3,0,0
331,5772,16,1,8,66681,8,66733,52,1190473,71450
332,1142,16,1,8,29796,8,29935,139,26787003,143603
333,1142,16,1,8,29975,8,29979,4,3857,5990
334,1142,16,1,8,29987,8,30009,21,68811,7108
335,1142,16,1,8,30036,8,30068,32,4588,4828
336,1142,16,1,8,30070,8,30095,25,13668,28834
337,1142,16,1,8,30150,8,30180,29,11169,12482
338,1142,16,1,8,30188,8,30229,40,19266,21910
339,1142,16,1,8,30242,8,30272,30,13696,14626
340,1142,16,1,8,30566,8,30582,16,10566,11671
341,1142,16,1,8,30588,8,30644,56,31175,29051
342,1142,16,1,8,30646,8,30658,12,9488,9966
343,1142,16,1,8,30948,8,31041,92,263038,55630
344,1142,16,1,8,31070,8,31080,10,5056,8351
345,1142,16,1,8,31108,8,31133,25,11669,11152
346,1142,16,1,8,31180,8,31193,13,12593,15535
347,25505,16,1,8,64724,8,64863,139,2167007,199344
348,25505,78,1,8,66288,8,66645,356,7901079,385768
349,25505,16,1,8,66648,8,67350,702,27936117,269284
350,25505,16,1,8,68144,8,68147,3,12,12
351,25505,16,1,8,68226,8,68236,9,8165,11238
352,25505,16,1,8,68441,8,68485,43,442513,27865
353,25505,16,1,8,68814,8,68856,41,407291,31089
354,25505,16,1,8,69065,8,69069,4,2691,2397
355,25505,78,1,8,69407,8,69439,32,1011000,31734
356,25505,78,1,8,69535,8,69540,5,295,3462
357,10360,16,1,8,27167,8,27181,13,5717,5581
358,10360,16,1,8,31832,8,31863,31,329573,41416
359,10360,16,1,8,34982,8,35437,455,7400976,234991
360,10360,16,1,8,36554,8,36619,64,769871,16599
361,10360,16,1,8,36805,8,36811,6,12,12
362,10360,16,1,8,37043,8,37309,265,2203812,52936
363,10360,16,1,8,38870,8,38934,64,1871829,107314
364,10360,16,1,8,39674,8,39705,30,289964,26081
365,10360,16,1,8,39709,8,39785,75,576526,39692
366,10360,16,1,8,40055,8,40476,420,5099012,164211
367,10360,16,1,8,40580,8,40614,34,96184,8054
368,10360,16,1,8,45329,8,45348,18,218312,32347
369,25505,16,1,8,53718,8,53765,47,194751,41668
370,25505,16,1,8,53770,8,54026,255,5698173,234031
371,25505,16,1,8,56684,8,56690,6,45103,22597
372,16281,16,1,8,21191,8,21303,112,7972616,102908
373,16281,16,1,8,21333,8,21341,8,17690,43957
374,16281,16,1,8,27753,8,27787,34,0,0
375,16281,16,1,8,27789,8,27820,30,0,0
376,16281,16,1,8,27835,8,27841,6,0,0
377,16281,16,1,8,27954,8,28082,127,743354,157019
378,16281,16,1,8,28118,8,28136,18,539,4611
379,16281,16,1,8,28141,8,28146,5,6646,15241
380,16281,16,1,8,28172,8,28183,11,58871,4740
381,16281,16,1,8,28425,8,28506,81,509843,65396
382,16281,16,1,8,28642,8,28717,74,33897,47681
383,16281,16,1,8,28967,8,29004,37,39294,29388
384,16281,16,1,8,29109,8,29114,4,16969,17946
385,16281,16,1,8,31519,8,31549,29,248346,33255
386,16281,16,1,8,31559,8,31562,3,10634,4909
387,16281,16,1,8,34223,8,34240,17,164161,28126
388,16281,16,1,8,34242,8,34249,7,74032,5596
389,16281,16,1,8,34589,8,34856,267,246009,59763
390,16281,16,1,8,34871,8,34880,8,5198,107650
391,16281,16,1,8,34890,8,34900,10,8966,150768
392,16281,16,1,8,34911,8,35011,100,6858,175725
393,16281,16,1,8,35020,8,35392,372,21115,144135
394,16281,16,1,8,35419,8,35501,82,30193,11111
395,16281,16,1,8,35502,8,35542,40,4215,4848
396,16281,16,1,8,35551,8,35566,15,4762,6671
397,16281,16,1,8,35571,8,35631,59,6799,175949
398,16281,16,1,8,35641,8,35782,141,10684,158893
399,16281,16,1,8,35796,8,35804,8,5501,142647
400,16281,16,1,8,35816,8,36981,1165,781643,282404
401,16281,16,1,8,37276,8,37317,40,254226,43235
402,16281,16,1,8,42966,8,43083,117,0,0
403,16281,16,1,8,43619,8,43870,251,575665,295284
404,16281,16,1,8,43933,8,44015,82,707126,73965
405,16281,16,1,8,44019,8,44026,7,0,11424
406,16281,16,1,8,44028,8,44115,87,393158,110899
407,16281,16,1,8,44128,8,44149,20,7837,15553
408,16281,16,1,8,44155,8,44158,3,5524,15884
409,16281,16,1,8,47392,8,47407,15,146903,33091
410,16281,16,1,8,47432,8,47435,3,8991,15256
411,16281,16,1,8,47524,8,47600,75,22232,28773
412,16281,16,1,8,47616,8,47650,34,5828,8894
413,16281,16,1,8,47671,8,47676,5,5078,5637
414,16281,16,1,8,47690,8,47739,49,6075,130567
415,16281,16,1,8,47899,8,47906,7,16342,5230
416,6866,16,1,8,34306,8,34329,23,28196,10876
417,4755,16,1,8,24582,8,24901,319,8874493,200655
418,4755,77,1,8,45422,8,45752,329,0,0
419,21440,83,1,8,37068,8,37139,70,3289,6667
420,21440,83,1,8,37319,8,37365,46,1161,3292
421,21440,83,1,8,37378,8,37411,33,973,1922
422,21440,83,1,8,37638,8,37678,40,3250,7747
423,21440,83,1,8,37801,8,37827,26,3168,5961
424,21440,83,1,8,38275,8,38308,33,3606,1998
425,21440,83,1,8,38325,8,38360,35,45709,1059
426,21440,83,1,8,38362,8,38378,15,445,661
427,21440,83,1,8,38414,8,38447,33,137,729
428,21440,83,1,8,38524,8,38529,5,598,1931
429,21440,83,1,8,46530,8,46588,58,342698,40474
430,25293,16,1,8,75818,8,75823,5,571896,27214
431,25293,16,1,8,75823,8,76010,186,5098236,83417
432,2306,16,1,8,41607,8,41637,29,643580,37918
433,2306,16,1,8,41639,8,41646,7,5083,1686
434,4071,16,1,8,45267,8,45269,1,0,0
435,4071,16,1,8,45269,8,45326,57,6,0
436,4071,16,1,8,45327,8,45337,10,0,0
437,4071,16,1,8,47585,8,47600,14,0,0
438,4071,16,1,8,48641,8,48643,1,0,0
439,12432,90,1,8,48268,8,48300,32,144698,44693
440,18765,58,1,8,73729,8,73739,10,146242,30541
441,22924,16,1,8,76270,8,76275,5,7337,6494
442,22924,16,1,8,80718,8,80773,54,365,1034
443,22924,16,1,8,70282,8,70369,86,489542,263485
444,22924,16,1,8,73807,8,73954,146,184488,96447
445,22924,16,1,8,74326,8,74352,25,10230,10649
446,10186,95,1,8,42836,8,42902,66,0,0
447,14962,16,1,8,85225,8,85470,245,43367908,183198
448,10324,57,1,8,35033,8,35069,36,0,0
449,62,16,1,8,65341,8,65397,56,0,0
450,62,16,1,8,66019,8,66074,55,63681,26085
451,62,16,1,8,66257,8,66754,497,1836594,265692
452,62,16,1,8,66904,8,66950,46,23739,22136
453,62,16,1,8,68076,8,68174,97,0,0
454,62,16,1,8,70611,8,70688,77,0,0
455,62,16,1,8,70719,8,70877,158,339578,75503
456,62,16,1,8,70884,8,71004,119,1956148,221740
457,62,16,1,8,71009,8,71281,272,1103156,78860
458,62,16,1,8,71355,8,71442,87,0,0
459,62,16,1,8,71445,8,71447,1,0,0
460,62,16,1,8,71451,8,71452,1,0,0
461,62,16,1,8,71455,8,71519,63,0,0
462,62,16,1,8,71623,8,71629,6,0,0
463,62,16,1,8,71643,8,71661,18,0,0
464,62,16,1,8,75258,8,75364,105,332,3170
465,62,16,1,8,75480,8,75490,9,0,383
466,62,16,1,8,75497,8,75607,110,0,0
467,62,16,1,8,75625,8,75645,20,0,2762
468,62,16,1,8,75686,8,75724,38,332,383
469,62,16,1,8,75779,8,76036,256,332,383
470,62,16,1,8,76973,8,77080,107,0,0
471,62,16,1,8,77112,8,77202,90,7107,41991
472,18200,16,1,8,78331,8,78335,3,45959,154
473,18200,16,1,8,80148,8,80150,1,27221,42
474,18200,16,1,8,80689,8,80695,5,57825,2339
475,18200,16,1,8,80919,8,80927,8,0,0
476,18200,16,1,8,80928,8,81142,214,2371458,62834
477,14656,57,1,8,65149,8,65197,47,0,0
478,14656,57,1,8,65206,8,65275,69,227097,7114
479,14656,57,1,8,65287,8,65297,9,0,0
480,14656,57,1,8,65598,8,65633,34,0,0
481,23031,16,1,8,80851,8,80987,136,42178558,133951
482,23031,16,1,8,80988,8,80989,1,228,12
483,23031,16,1,8,80990,8,80992,2,12,12
484,23031,16,1,8,80994,8,80995,1,12,12
485,23031,16,1,8,80998,8,81002,3,12,12
486,23031,16,1,8,81007,8,81009,1,12,12
487,23031,16,1,8,81038,8,81716,678,10852949,175892
488,10559,16,1,8,54104,8,54199,95,0,0
489,11559,16,1,8,79477,8,79540,63,0,0
490,5441,16,1,8,28479,8,28507,28,0,0
491,17003,16,1,8,36434,8,36443,9,691893,38502
492,17003,78,1,8,36444,8,36489,44,901128,42207
493,18566,16,1,8,34635,8,35194,558,0,0
494,18566,16,1,8,35310,8,36100,790,5383598,200714
495,18566,16,1,8,36353,8,36402,48,819263,36697
496,18566,16,1,8,39145,8,39167,22,1148882,50714
497,3367,16,1,8,36038,8,36042,4,4681,2773
498,3367,16,1,8,36290,8,36343,52,444503,49542
499,3367,16,1,8,36795,8,36833,37,28351,8045
500,3367,16,1,8,38706,8,38709,3,0,0
501,3367,16,1,8,45947,8,45951,3,5100,6913
502,4412,16,1,8,44507,8,44820,312,0,0
503,4412,16,1,8,44855,8,44860,5,0,0
504,4412,16,1,8,49618,8,49867,249,0,0
505,4412,16,1,8,51028,8,51033,4,0,0
506,4412,16,1,8,53047,8,53050,3,0,0
507,4412,16,1,8,53056,8,53255,198,0,0
508,17927,16,1,8,63172,8,64416,1243,26565169,181861
509,17927,16,1,8,65393,8,65816,422,889624,114648
510,17927,16,1,8,66447,8,66560,112,74353,22517
511,17927,16,1,8,66570,8,68543,1973,3175335,129544
512,17927,16,1,8,68896,8,68903,7,2374,2265
513,17927,16,1,8,78219,8,80077,1857,5087434,160435
514,17927,16,1,8,80140,8,80144,4,6233,15286
515,5221,16,1,8,84180,8,84278,98,1850771,96262
516,13060,16,1,8,55751,8,55760,9,116585,13462
517,13060,16,1,8,55767,8,55864,97,4685429,37695
518,13060,16,1,8,59963,8,59974,10,173606,18748
519,13060,16,1,8,60035,8,60038,2,24,105
520,13060,16,1,8,62902,8,62953,50,239577,139115
521,13060,16,1,8,63021,8,63051,30,297629,100003
522,13060,16,1,8,71941,8,71993,52,1264361,89366
523,13060,16,1,8,72000,8,72012,12,256777,15519
524,13060,16,1,8,80071,8,80178,107,930522,48640
525,9344,16,1,8,71106,8,71470,363,0,0
