,uid,appid,app_type,start_day,start_time,end_day,end_time,duration,up_flow,down_flow
52,21000,72,1,3,82980,3,82984,4,0,0
53,21000,72,1,3,84355,3,84363,7,0,0
54,21000,72,1,3,84692,3,84709,16,0,0
55,21000,72,1,3,84834,3,84842,7,0,0
56,21000,72,1,3,85530,3,85531,1,0,0
57,21000,72,1,3,85531,3,85547,16,0,0
58,21000,72,1,3,86062,3,86065,2,0,0
59,21000,72,1,3,86065,3,86256,190,0,0
60,18913,90,1,3,57191,3,57201,10,63221,17624
61,18913,90,1,3,58552,3,58563,11,44103,17097
62,18913,90,1,3,58751,3,58770,19,43700,18171
63,18913,90,1,3,59629,3,59642,13,44638,17738
64,18913,90,1,3,60038,3,60051,13,47717,20898
65,18913,90,1,3,60846,3,60878,32,492695,64960
66,18913,90,1,3,60967,3,60978,11,60726,18115
67,18913,90,1,3,62832,3,62862,30,43057,17164
68,18913,90,1,3,64556,3,64574,18,45348,20562
69,18913,90,1,3,65558,3,65568,10,52447,18316
70,18913,90,1,3,65956,3,68005,2049,26540849,615114
71,18913,90,1,3,68040,3,68082,42,3616800,14033
72,18913,90,1,3,68118,3,69009,890,12428372,433284
73,18913,90,1,3,69040,3,69109,69,16797,27499
74,18913,90,1,3,69153,3,69159,5,1268,1871
75,18913,90,1,3,69220,3,69227,7,1282,1875
76,18913,90,1,3,69256,3,69370,114,351929,59151
77,18913,90,1,3,69391,3,69790,399,1718295,197520
78,18913,90,1,3,70018,3,70033,15,87314,17238
79,18913,90,1,3,70398,3,70566,168,1634577,104860
80,18913,90,1,3,77794,3,77808,14,144820,20871
81,21000,16,1,3,54048,3,54064,16,0,0
82,21000,16,1,3,54024,3,54047,22,0,0
83,21000,16,1,3,69917,3,69927,9,0,0
84,21000,16,1,3,70034,3,70044,9,0,0
85,21000,16,1,3,70062,3,70081,19,0,0
86,21000,16,1,3,70112,3,70115,2,0,0
87,21000,16,1,3,70131,3,70134,3,0,0
88,21000,16,1,3,70215,3,70227,11,0,0
89,21000,16,1,3,70231,3,70237,5,0,0
90,21000,16,1,3,70024,3,70034,10,0,0
91,21000,72,1,3,78492,3,78497,4,0,0
92,21000,72,1,3,80232,3,80234,1,0,0
93,21000,72,1,3,80360,3,80369,8,0,0
94,21000,72,1,3,81156,3,81158,2,0,0
95,18913,90,1,3,56859,3,56878,19,467672,41865
96,8387,16,1,3,54484,3,54503,19,31593,22543
97,8387,16,1,3,54510,3,55314,803,4437245,288283
98,8387,16,1,3,55320,3,55345,25,35181,31986
99,8387,16,1,3,57603,3,57617,14,193697,115672
100,8387,16,1,3,58484,3,58507,23,65442,100318
101,8387,16,1,3,59543,3,59544,1,0,0
102,8387,16,1,3,59545,3,59579,34,125609,147777
103,8387,16,1,3,60409,3,60429,19,70457,51753
104,8387,16,1,3,61193,3,61203,10,22750,14824
105,8387,16,1,3,62098,3,62099,1,563,7587
106,8387,16,1,3,62919,3,62923,4,32869,34488
107,8387,16,1,3,62927,3,62938,11,22416,15601
108,8387,16,1,3,65791,3,65793,2,32654,26533
109,8387,16,1,3,65796,3,65834,37,48135,152095
110,23006,16,1,3,74546,3,74635,89,275101,20455
111,4626,74,1,3,76679,3,76680,1,191088,7102
112,4626,74,1,3,76680,3,76683,3,152502,21928
113,4626,74,1,3,76684,3,76687,3,815,2695
114,17648,78,1,3,70580,3,70631,50,106826,62815
115,17648,78,1,3,75019,3,75085,65,145057,26822
116,17648,78,1,3,75088,3,75100,12,9487,11764
117,17648,78,1,3,75102,3,75106,4,0,0
118,17648,78,1,3,75111,3,75113,2,2775,4396
119,17648,78,1,3,64573,3,64609,36,464580,23868
120,17648,78,1,3,54615,3,54623,8,3070,6096
121,17648,78,1,3,61148,3,61181,33,216149,52899
122,17648,78,1,3,61200,3,61215,14,2131,9426
123,718,16,1,3,80713,3,80915,202,0,0
124,21721,78,1,3,83988,3,85909,1921,0,0
125,21721,16,1,3,86221,3,86317,96,733631,10050
126,17361,16,1,3,456,3,708,252,2114782,143168
127,20344,16,1,3,55733,3,55801,68,0,0
128,20344,16,1,3,55808,3,56056,247,0,0
129,20344,40,1,3,56727,3,56733,6,0,0
130,20344,40,1,3,56831,3,56902,71,0,0
131,20344,40,1,3,57026,3,57037,11,0,0
132,20344,40,1,3,57215,3,57218,3,0,0
133,20344,78,1,3,57469,3,57708,238,0,0
134,20344,16,1,3,68544,3,68586,41,0,0
135,20344,16,1,3,44620,3,44641,20,0,0
136,20344,16,1,3,44646,3,44984,337,0,0
137,20344,16,1,3,45008,3,45010,1,0,0
138,20344,16,1,3,45102,3,45115,13,0,0
139,20344,16,1,3,45198,3,45295,96,0,0
140,20344,16,1,3,45966,3,46086,119,0,0
141,20344,16,1,3,46152,3,46304,151,0,0
142,20344,16,1,3,46311,3,46760,449,0,0
143,20344,16,1,3,46767,3,47034,267,0,0
144,20344,16,1,3,47035,3,47208,172,0,0
145,20344,16,1,3,47211,3,47325,113,0,0
146,20344,16,1,3,47327,3,47449,122,0,0
147,20344,16,1,3,47499,3,47513,13,0,0
148,20344,16,1,3,47514,3,47545,31,0,0
149,20344,16,1,3,47547,3,47554,6,0,0
150,20344,16,1,3,47556,3,47745,189,0,0
151,20344,16,1,3,47747,3,47965,217,0,0
152,20344,78,1,3,49075,3,49174,98,0,0
153,20344,16,1,3,51870,3,52949,1079,0,0
154,20344,16,1,3,53008,3,53120,111,0,0
155,20344,16,1,3,53146,3,53218,71,0,0
156,20344,16,1,3,53249,3,53340,90,0,0
157,20344,16,1,3,53362,3,53363,1,0,0
158,20344,16,1,3,53388,3,53539,151,0,0
159,20344,16,1,3,53580,3,53649,69,0,0
160,20344,16,1,3,53676,3,53831,155,0,0
161,20344,16,1,3,53837,3,54084,247,0,0
162,20344,16,1,3,54496,3,54996,499,0,0
163,20344,16,1,3,55004,3,55013,8,0,0
164,20344,16,1,3,55042,3,55057,15,0,0
165,20344,16,1,3,55268,3,55282,14,0,0
166,20344,16,1,3,55282,3,55582,299,0,0
167,20344,16,1,3,55671,3,55714,43,0,0
168,20344,16,1,3,55716,3,55721,5,0,0
169,3035,78,1,3,64070,3,64326,255,0,0
170,10452,16,1,3,51070,3,51474,403,10915136,241476
171,10452,16,1,3,52091,3,52338,246,5761030,123684
172,10452,16,1,3,54980,3,55121,141,626165,41303
173,10452,16,1,3,55122,3,55127,5,228,1543
174,10452,16,1,3,55129,3,55135,6,18961,12534
175,20547,51,1,3,27283,3,27285,1,514,1309
176,20547,51,1,3,27300,3,27302,1,180,600
177,20547,51,1,3,27300,3,27304,2,0,0
178,12299,16,1,3,1006,3,1730,723,2982021,123602
179,14772,16,1,3,61490,3,61547,57,0,0
180,878,16,1,3,10441,3,11662,1220,10645866,555421
181,878,16,1,3,15258,3,15375,117,1279438,141055
182,878,16,1,3,15394,3,15423,28,216,835
183,878,16,1,3,15424,3,15514,89,276,894
184,878,16,1,3,15516,3,15520,4,166,503
185,878,16,1,3,16148,3,16151,2,12,12
186,17688,16,1,3,6044,3,6213,169,1907623,48782
187,16105,78,1,3,3201,3,3331,130,3968247,93741
188,16105,78,1,3,3333,3,3724,390,9875243,123904
189,16653,16,1,3,68784,3,68879,95,1112034,84248
190,2399,16,1,3,27473,3,27540,66,101144,70392
191,16407,16,1,3,29659,3,29790,130,1170763,81382
192,1154,16,1,3,23398,3,23453,54,605673,87241
193,1154,16,1,3,31907,3,31966,59,249492,58605
194,20067,16,1,3,25035,3,25213,177,0,0
195,20067,16,1,3,29588,3,29637,48,0,0
196,20067,16,1,3,30182,3,30297,115,0,0
197,20067,16,1,3,33028,3,33057,29,0,0
198,6552,16,1,3,1092,3,1121,29,768667,97183
199,6552,16,1,3,1975,3,2007,32,456049,45136
200,6552,16,1,3,2027,3,2078,50,475883,19137
201,6552,16,1,3,2216,3,2255,39,365388,30189
202,6552,16,1,3,2383,3,2397,14,226620,15517
203,6552,16,1,3,2399,3,2413,14,287536,9695
204,6552,16,1,3,2531,3,2578,47,129043,28463
205,7251,78,1,3,43402,3,43417,15,171858,11535
206,7251,78,1,3,43418,3,43483,64,1898695,87756
207,23217,10,1,3,81180,3,81450,270,10041489,441633
208,7748,16,1,3,71744,3,72160,415,3484216,367860
209,7748,16,1,3,72214,3,72342,127,2139282,115963
210,7748,90,1,3,72947,3,72967,20,14834,9820
211,7748,16,1,3,76553,3,76926,372,7965286,122522
212,7748,16,1,3,77117,3,77122,5,9252,15951
213,15329,78,1,3,85538,3,85557,19,254643,42406
214,15329,78,1,3,85564,3,85571,7,928,2176
215,15329,78,1,3,85572,3,85575,3,39864,4911
216,12299,16,1,3,36294,3,36310,16,6887,5830
217,12299,16,1,3,36318,3,36336,18,59293,6923
218,12299,16,1,3,43695,3,43712,17,64791,17034
219,12299,16,1,3,48760,3,48850,89,579545,247129
220,12299,16,1,3,49501,3,49557,56,954185,34570
221,12299,16,1,3,49559,3,49608,49,47697,8181
222,12299,16,1,3,49675,3,49742,67,62094,19959
223,12299,16,1,3,49789,3,49891,101,213347,40533
224,12299,16,1,3,50046,3,50276,230,1237055,91584
225,12299,16,1,3,50451,3,50492,41,399980,29691
226,12299,16,1,3,50494,3,50762,268,2726058,103392
227,12299,16,1,3,52712,3,52723,11,51772,15168
228,12299,16,1,3,55488,3,55502,14,51135,8291
229,4961,16,1,3,79901,3,80201,300,0,0
230,4961,16,1,3,80353,3,80369,15,0,0
231,4961,16,1,3,80371,3,80841,469,0,0
232,4961,16,1,3,80847,3,80907,59,0,0
233,11699,16,1,3,66326,3,66346,19,0,24
234,11699,16,1,3,66523,3,66528,5,0,12
235,11699,16,1,3,66658,3,66662,4,0,0
236,11699,16,1,3,65630,3,65829,198,675461,104991
237,11699,16,1,3,65835,3,65986,151,1084989,62896
238,11699,16,1,3,65993,3,65999,6,130081,14280
239,11699,16,1,3,66003,3,66012,9,113339,32723
240,11699,16,1,3,66053,3,66149,95,649825,55013
241,23491,16,1,3,50254,3,50874,619,9221147,248331
242,20831,75,1,2,86290,3,73,182,3059210,69305
243,20831,16,1,3,75,3,113,37,280772,35579
244,2306,16,1,3,23935,3,24363,427,3807214,124410
245,25599,16,1,3,3250,3,3469,218,0,0
246,25599,16,1,3,7526,3,7997,471,0,0
247,25599,16,1,3,7998,3,8015,16,0,0
248,15799,16,1,3,20042,3,20844,801,18118448,460493
249,15799,16,1,3,21053,3,21281,228,5785177,144489
250,10932,16,1,3,30673,3,30676,3,5514,7544
251,15609,16,1,3,22413,3,22515,102,0,0
252,8387,16,1,3,51274,3,51275,1,17424,15739
253,8387,16,1,3,51278,3,51377,98,676106,99057
254,8387,16,1,3,51584,3,51619,34,104544,31263
255,8387,16,1,3,51705,3,51932,226,1770529,121509
256,8387,16,1,3,52014,3,52026,12,18779,23094
257,8387,16,1,3,52030,3,52060,29,19576,29154
258,8387,16,1,3,27031,3,27231,200,820392,322389
259,8387,16,1,3,27488,3,27489,1,10875,10104
260,8387,16,1,3,27493,3,27519,26,107457,84016
261,8387,16,1,3,28276,3,28405,128,1882706,135584
262,8387,16,1,3,29365,3,29375,10,36944,15615
263,8387,16,1,3,29517,3,29519,2,13917,15771
264,8387,16,1,3,29526,3,29547,21,281965,73869
265,8387,16,1,3,32381,3,32382,1,0,0
266,8387,16,1,3,32421,3,32422,1,0,11483
267,8387,16,1,3,52977,3,52978,1,12539,11391
268,8387,16,1,3,52982,3,53002,20,101525,81435
269,8387,16,1,3,32424,3,32426,2,1759,21973
270,8387,16,1,3,32431,3,32488,57,161462,189141
271,8387,16,1,3,32643,3,32694,51,71909,107925
272,8387,16,1,3,33014,3,33106,91,72976,129321
273,8387,16,1,3,33120,3,33122,2,5668,2899
274,8387,16,1,3,34309,3,34319,10,12424,16273
275,8387,16,1,3,34914,3,34917,2,8980,10527
276,8387,16,1,3,34932,3,34934,2,5844,15188
277,8387,16,1,3,34937,3,34950,13,67931,17368
278,8387,16,1,3,40433,3,40510,76,528801,131023
279,8387,16,1,3,40609,3,40612,3,10841,19621
280,8387,16,1,3,40615,3,40944,328,3698544,156929
281,8387,16,1,3,41292,3,41295,3,18134,21815
282,8387,16,1,3,41594,3,41937,343,4168472,83624
283,8387,16,1,3,42596,3,42600,4,22710,20828
284,8387,16,1,3,42603,3,42939,336,808173,117948
285,8387,16,1,3,43036,3,43038,2,1194,4740
286,8387,16,1,3,43041,3,43077,35,14443,33865
287,8387,16,1,3,43081,3,43084,3,8925,12970
288,8387,16,1,3,43087,3,43149,61,33318,43241
289,8387,16,1,3,43188,3,43194,6,6116,11173
290,8387,16,1,3,43277,3,43279,2,4768,7053
291,8387,16,1,3,43285,3,43334,48,15151,24439
292,8387,16,1,3,43340,3,43388,48,4746,11451
293,8387,16,1,3,43408,3,43411,3,10699,19233
294,8387,16,1,3,43417,3,43468,51,10161,14855
295,8387,16,1,3,43567,3,43569,2,1627,15713
296,8387,16,1,3,43572,3,43640,67,36700,54166
297,8387,16,1,3,43667,3,43670,2,14540,25003
298,8387,16,1,3,43674,3,43803,129,76180,40809
299,8387,16,1,3,43815,3,43906,91,170677,19863
300,8387,16,1,3,44026,3,44028,2,21190,24883
301,8387,16,1,3,44032,3,44065,33,10168,15509
302,8387,16,1,3,46466,3,46467,1,26882,26517
303,19215,16,1,3,50877,3,50908,30,0,0
304,19215,16,1,3,50911,3,50930,19,0,0
305,19215,16,1,3,51139,3,51182,43,0,0
306,19215,16,1,3,51216,3,51217,1,0,0
307,19215,16,1,3,51373,3,51397,23,0,0
308,19215,16,1,3,51424,3,51447,23,0,0
309,19215,16,1,3,51490,3,51503,12,0,0
310,19215,16,1,3,51623,3,51634,11,0,0
311,19215,16,1,3,51651,3,51701,49,0,0
312,19215,16,1,3,51823,3,51843,20,0,0
313,19215,16,1,3,51944,3,51953,9,0,0
314,19215,16,1,3,51986,3,51998,12,0,0
315,19215,16,1,3,52033,3,52040,7,0,0
316,19215,16,1,3,52065,3,52081,16,0,0
317,19215,16,1,3,52144,3,52147,2,0,0
318,19215,16,1,3,52186,3,52197,11,0,0
319,19215,16,1,3,52241,3,52246,5,0,0
320,1864,57,1,3,40703,3,40754,51,0,0
321,1864,57,1,3,40760,3,40777,16,279,706
322,1864,57,1,3,40784,3,40799,14,0,0
323,8510,90,0,3,30490,3,30695,205,3149499,72050
324,5490,21,1,3,45669,3,45746,77,0,0
325,11488,16,1,3,24637,3,24660,22,1479564,47230
326,11488,16,1,3,24661,3,24867,205,2020706,22448
327,10129,57,1,3,30548,3,30577,28,0,0
328,2432,78,1,3,7225,3,7547,321,3050137,181223
329,21570,16,1,3,70432,3,70440,8,17211,2097
330,17479,16,1,3,66049,3,66074,25,0,0
331,19918,57,1,3,47882,3,47917,35,0,0
332,17531,16,1,3,33539,3,33601,62,585232,60495
333,17531,16,1,3,33853,3,34389,535,6407928,158130
334,3033,16,1,3,37975,3,38028,52,55450,15818
335,22611,57,1,3,42074,3,42105,30,143700,13030
336,22611,28,1,3,46005,3,46118,112,8476708,53019
337,21654,16,1,3,48430,3,48501,71,0,0
338,21654,16,1,3,48615,3,48618,2,0,0
339,21654,16,1,3,48667,3,48668,1,0,0
340,21654,16,1,3,48669,3,48704,34,0,0
341,5940,16,1,3,51478,3,51582,104,451486,190744
342,9792,16,1,3,33252,3,33273,21,610654,80228
343,9792,16,1,3,39900,3,39933,33,93970,38194
344,9792,16,1,3,39940,3,40241,300,1910836,138805
345,8950,62,1,3,48341,3,48344,2,3123,7210
346,13037,16,1,3,34020,3,34197,176,4670070,72864
347,12968,16,1,3,40821,3,40825,4,6503,2823
348,12968,16,1,3,40825,3,40851,25,100008,28000
349,12968,16,1,3,40855,3,40876,21,793892,38956
350,12968,16,1,3,47768,3,47771,2,51699,9705
351,3465,77,1,3,38898,3,39121,223,1872580,234381
352,3465,77,1,3,40381,3,40427,46,0,0
353,3465,77,1,3,41330,3,41331,1,0,0
354,7143,16,1,3,6747,3,7808,1061,8457960,379248
355,7143,16,1,3,7989,3,8315,326,2118700,193636
356,7143,16,1,3,8319,3,8582,263,1322884,91246
357,16070,84,1,3,48027,3,48059,31,313930,19552
358,18773,90,1,3,695,3,698,2,44400,215
359,18773,90,1,3,698,3,2096,1397,10602290,303639
360,18773,90,1,3,2312,3,2985,673,6377827,155842
361,18773,90,1,3,3026,3,3055,28,0,0
362,18773,90,1,3,3067,3,3104,37,0,0
363,18773,90,1,3,3119,3,3126,7,0,0
364,18773,90,1,3,3134,3,3141,7,0,0
365,18773,90,1,3,3145,3,3153,7,0,0
366,18773,90,1,3,4389,3,5805,1415,12427591,384176
367,7802,16,1,3,81831,3,81832,1,467216,1382
368,7802,16,1,3,82582,3,82590,8,3075,1670
369,3220,16,1,3,73436,3,73448,12,471990,8830
370,3220,16,1,3,73436,3,73448,12,471990,8830
371,1329,16,1,3,34360,3,34394,34,0,0
372,1329,16,1,3,34739,3,34978,239,1577664,109170
373,1329,16,1,3,35011,3,35108,97,223845,53740
374,1329,16,1,3,35716,3,35735,19,514359,284184
375,1329,16,1,3,35788,3,36037,248,1765110,113963
376,1329,16,1,3,36062,3,36075,13,15629,12733
377,1329,16,1,3,37561,3,37582,21,0,0
378,1329,16,1,3,56569,3,56587,18,0,0
379,17039,16,1,3,77289,3,77301,12,7682,7161
380,24825,16,1,3,58191,3,58211,20,228,910
381,24825,16,1,3,58317,3,58323,5,5220,1039
382,24825,16,1,3,58507,3,58518,11,10336,15318
383,24825,16,1,3,58527,3,58618,90,12889,115842
384,24825,16,1,3,58646,3,58747,101,13114,16941
385,24825,16,1,3,58759,3,58821,62,1230528,33588
386,24825,16,1,3,58823,3,58828,5,377,24
387,24825,16,1,3,58834,3,58838,4,5674,6871
388,24825,16,1,3,58845,3,58874,28,19313,9233
389,24825,16,1,3,59033,3,59078,44,268168,45162
390,24825,16,1,3,63359,3,63364,5,260021,17000
391,11695,16,1,3,38931,3,39056,125,0,0
392,11695,16,1,3,40785,3,40849,64,0,0
393,11695,16,1,3,40857,3,40863,6,0,0
394,11695,16,1,3,41762,3,41965,203,0,0
395,11695,16,1,3,41990,3,42015,25,0,0
396,11441,90,1,3,59993,3,60027,34,1262847,102286
397,11441,90,1,3,60030,3,60247,217,6179617,492676
398,11441,78,1,3,61047,3,61058,11,824964,35171
399,11441,78,1,3,62199,3,62286,87,3934562,59667
400,11441,90,1,3,64137,3,64161,24,566596,78414
401,13637,16,1,3,61941,3,62005,63,443741,99037
402,13637,16,1,3,62028,3,62037,9,48079,9939
403,23988,16,1,3,64440,3,64450,9,12,12
404,23988,16,1,3,65006,3,65011,5,24,24
405,23988,16,1,3,65095,3,65102,7,6373,7612
406,23988,16,1,3,69723,3,69726,3,12,12
407,23988,16,1,3,72707,3,72723,16,8899,6313
408,3965,16,1,3,73694,3,73962,268,7874795,130581
409,3965,16,1,3,73975,3,73994,19,392957,16333
410,3965,16,1,3,74013,3,74078,65,1412699,28496
411,3965,16,1,3,74092,3,74295,202,6872805,104344
412,3965,16,1,3,75840,3,75843,3,0,0
413,3965,16,1,3,75844,3,75847,2,0,0
414,10826,16,1,3,33507,3,33611,104,0,0
415,21813,16,1,3,50790,3,50794,3,0,0
416,21813,16,1,3,50794,3,51400,605,0,0
417,2322,16,1,3,38566,3,38995,429,16582859,152993
418,2322,16,1,3,38998,3,39003,4,126956,8818
419,2322,16,1,3,39006,3,39941,934,26678111,332787
420,2322,16,1,3,40217,3,40233,15,12,12
421,2322,16,1,3,41416,3,41421,5,363530,13394
422,2322,16,1,3,49702,3,49712,10,110668,199
423,2322,16,1,3,49801,3,49950,149,1497855,33831
424,2322,16,1,3,49953,3,50331,377,3554833,75309
425,2322,16,1,3,49953,3,50332,378,0,0
426,2322,16,1,3,50383,3,50495,112,1216741,39671
427,2322,16,1,3,50647,3,50650,3,7513,7138
428,2322,16,1,3,50761,3,50810,49,255477,5415
429,16558,16,1,3,21555,3,21700,145,4913579,113360
430,16558,16,1,3,22425,3,23121,695,10065683,348648
431,16558,72,1,3,23822,3,24000,177,6799777,106984
432,16558,16,1,3,25518,3,25570,51,141932,20088
433,19038,16,1,3,29417,3,29436,19,95273,36699
434,19038,16,1,3,40297,3,41156,859,7322280,300208
435,19038,16,1,3,41164,3,41403,239,4772119,95668
436,19038,78,1,3,41408,3,41563,155,3433721,125056
437,19038,16,1,3,41565,3,43157,1591,969399,298913
438,19038,16,1,3,43163,3,43296,132,83109,38162
439,19038,16,1,3,50575,3,50726,150,451739,102474
440,19038,16,1,3,50831,3,50845,13,119002,13095
441,4747,16,1,3,44221,3,44530,309,1570284,127423
442,4747,16,1,3,44535,3,44659,123,907779,43327
443,4747,16,1,3,44673,3,44702,29,10917,12325
444,4747,16,1,3,45609,3,45616,7,12,12
445,4747,16,1,3,47182,3,47200,18,50914,28360
446,4747,16,1,3,47229,3,47233,4,6372,12916
447,4747,16,1,3,47237,3,47240,3,77053,11406
448,25410,57,1,3,45408,3,45537,129,0,0
449,7151,16,1,3,26368,3,26376,7,178451,4214
450,3341,16,1,3,47740,3,47833,93,1065450,137573
451,3341,16,1,3,48144,3,48268,123,1008378,73106
452,3341,16,1,3,51720,3,51774,54,2785202,52750
453,3341,16,1,3,51916,3,51987,70,1873785,102760
454,3341,16,1,3,52304,3,52311,6,19275,13128
455,3341,16,1,3,53225,3,53236,11,446097,14443
456,3341,16,1,3,53694,3,53834,139,3060994,108021
457,3341,16,1,3,53843,3,53845,2,12,12
458,3341,16,1,3,54238,3,54405,167,5528912,29151
459,3341,16,1,3,54422,3,54442,20,191011,1369
460,3341,16,1,3,54459,3,54519,59,1392321,16094
461,3341,16,1,3,54556,3,54564,8,521345,10555
462,3341,16,1,3,54588,3,54684,95,1398737,20172
463,3341,16,1,3,54686,3,54836,150,2685150,61838
464,3341,16,1,3,55080,3,55257,177,5043982,121368
465,7296,10,1,3,42052,3,42053,1,361,279
466,7296,10,1,3,42054,3,42058,4,260151,21342
467,7296,10,1,3,64485,3,64562,76,696798,45794
468,7296,10,1,3,64563,3,64716,153,1549995,40725
469,7296,10,1,3,64717,3,64941,223,894268,38262
470,7296,10,1,3,64942,3,65014,71,276675,23333
471,7296,10,1,3,65015,3,65136,120,890046,15915
472,7296,10,1,3,65136,3,65138,2,0,0
473,7296,10,1,3,65229,3,65232,2,702,1227
474,23180,16,1,3,64352,3,64491,139,1369123,46518
475,23180,16,1,3,68610,3,68924,314,1046685,92440
476,23180,16,1,3,74879,3,75177,297,1885894,107582
477,1130,78,1,3,84042,3,84046,3,0,0
478,1130,78,1,3,84048,3,84065,16,468,2134
479,1130,78,1,3,84067,3,84445,378,6141519,117768
480,1130,78,1,3,84450,3,84451,1,295,2912
481,1130,78,1,3,84484,3,84737,253,3939333,110985
482,14879,16,1,3,69576,3,69629,53,1321240,80146
483,14879,16,1,3,72466,3,72594,127,3678321,45550
484,10811,44,1,3,63745,3,63771,25,873938,31612
485,10811,44,1,3,63852,3,63856,3,0,24
486,10811,44,1,3,63869,3,63948,79,1221277,44634
487,10811,44,1,3,64202,3,64207,5,0,24
488,10811,44,1,3,64212,3,64213,1,0,0
489,10811,44,1,3,60902,3,60944,41,0,0
490,10811,44,1,3,60950,3,60984,33,521224,34170
491,10811,44,1,3,61192,3,61643,451,4657089,185597
492,10811,44,1,3,61654,3,61747,92,1234240,42519
493,10811,44,1,3,61880,3,61883,3,761,777
494,10811,44,1,3,61995,3,61996,1,7232,5951
495,10811,44,1,3,62229,3,62382,152,5787357,65932
496,10811,44,1,3,62522,3,62642,119,686373,47044
497,10811,44,1,3,62717,3,62794,77,1778927,28912
498,10811,44,1,3,62817,3,62859,42,704117,26733
499,10811,44,1,3,63397,3,63425,28,137855,41339
500,10811,44,1,3,63471,3,63485,14,3878,3344
501,10811,44,1,3,63487,3,63491,4,713,733
502,9348,16,1,3,67577,3,68010,432,6255276,123303
503,9348,16,1,3,68283,3,68313,29,632645,10690
504,9348,16,1,3,68364,3,68385,20,457983,4235
505,9348,16,1,3,81284,3,81288,4,440420,37974
506,7084,16,1,3,25503,3,25606,102,691469,99126
507,7035,78,1,3,56195,3,56223,28,35043,22754
508,7035,78,1,3,61088,3,61353,264,2873740,102363
509,9158,57,1,3,46179,3,46242,62,0,0
510,9139,16,1,3,33864,3,34114,250,0,0
511,9139,16,1,3,34491,3,34494,3,0,0
512,24492,16,1,3,54915,3,55107,191,1317924,163252
513,24492,16,1,3,55217,3,55237,19,82916,43229
514,24492,16,1,3,55291,3,55292,1,6579,12432
515,24492,16,1,3,56780,3,56800,19,30083,24899
516,24492,16,1,3,56842,3,56877,35,228400,20333
517,24492,16,1,3,57155,3,57173,18,354980,19359
518,24492,16,1,3,37508,3,37510,1,50616,147
519,24492,16,1,3,37510,3,37533,23,370501,2646
520,24492,16,1,3,37634,3,37698,63,568490,109765
521,24492,16,1,3,39379,3,39391,11,82662,22234
522,10097,90,1,3,49046,3,49119,73,1118750,56070
523,10097,90,1,3,55194,3,55293,99,0,0
524,10097,90,1,3,55334,3,55373,39,0,0
