,uid,appid,app_type,start_day,start_time,end_day,end_time,duration,up_flow,down_flow
43,18955,16,1,9,79393,9,79689,296,1590131,59765
44,2184,16,1,9,72229,9,72272,43,11228,37898
45,2184,16,1,9,73254,9,73259,4,0,0
46,11958,16,1,9,72568,9,72589,21,0,0
47,11958,16,1,9,72660,9,72781,120,0,0
48,11958,90,1,9,72783,9,72865,82,0,0
49,1334,16,1,9,63895,9,64001,105,1587837,66983
50,1334,16,1,9,64005,9,64036,31,203282,21833
51,1334,16,1,9,64038,9,64043,5,6389,5162
52,22057,16,1,9,63662,9,64047,384,3051373,106686
53,22057,16,1,9,64055,9,64078,23,135912,10639
54,22057,16,1,9,64533,9,64588,54,19857,20024
55,22057,16,1,9,65039,9,65046,7,7724,4787
56,22057,16,1,9,76446,9,76482,36,26364,12359
57,22057,16,1,9,76512,9,76779,267,1468060,95098
58,22057,16,1,9,76808,9,77419,610,2682492,123875
59,3105,58,1,9,68959,9,68977,18,5848,10956
60,3105,58,1,9,71517,9,71529,12,18901,27436
61,5267,10,1,9,73620,9,73828,207,2853991,100998
62,5267,10,1,9,75245,9,75253,7,0,0
63,25057,16,1,9,61457,9,61507,50,401004,50379
64,7034,10,1,9,73680,9,74207,526,17675583,299421
65,7034,10,1,9,74300,9,74966,666,9911817,385987
66,7034,10,1,9,38385,9,38407,22,0,0
67,7034,10,1,9,38580,9,38983,403,1202876,69619
68,7034,10,1,9,44460,9,44533,72,4134,517
69,7034,10,1,9,46313,9,46345,31,0,0
70,7034,10,1,9,49155,9,50153,997,16392950,325610
71,22147,16,1,9,83044,9,83045,1,0,0
72,22147,16,1,9,83054,9,83056,2,0,0
73,22147,16,1,9,83107,9,83112,4,0,0
74,22147,16,1,9,83113,9,83118,5,0,0
75,22147,16,1,9,83313,9,83317,3,0,0
76,15320,16,1,9,59461,9,59534,72,195789,5280
77,15320,16,1,9,59566,9,60068,502,2524247,68423
78,15320,16,1,9,60115,9,60843,728,7851197,63671
79,15320,16,1,9,60876,9,60907,31,6020,8142
80,15320,16,1,9,61723,9,61735,11,279,754
81,19959,16,1,9,51285,9,51287,1,0,0
82,19959,10,1,9,36836,9,36854,17,433634,24629
83,19959,16,1,9,40125,9,40209,83,1426146,79565
84,19959,10,1,9,42324,9,42333,8,3805,9289
85,19959,10,1,9,42333,9,42338,5,2002,2822
86,19959,10,1,9,43133,9,43141,7,31980,5603
87,19959,10,1,9,43141,9,43195,53,145586,20398
88,19959,10,1,9,47288,9,47296,8,441485,0
89,19959,10,1,9,47296,9,47319,22,1225052,6601
90,3710,90,1,9,82780,9,82788,8,349470,130530
91,17147,16,1,9,77412,9,78304,891,2810711,543783
92,16544,16,1,9,84479,9,84494,14,0,0
93,16544,16,1,9,84653,9,84656,3,6536,3130
94,16544,16,1,9,84910,9,84912,1,2631,251
95,16544,16,1,9,84914,9,85355,441,2485037,197770
96,16544,16,1,9,85502,9,85516,14,5348,1965
97,16544,16,1,9,85674,9,85698,24,4393,3717
98,16544,16,1,9,85910,9,85921,10,0,0
99,16544,16,1,9,85921,9,85985,63,320,4224
100,16544,16,1,9,86042,9,86082,39,303,1022
101,19215,16,1,9,26612,9,26679,66,0,0
102,23491,16,1,9,67386,9,67662,276,1235232,103429
103,23491,16,1,9,67812,9,67958,145,68508,46217
104,23491,16,1,9,67961,9,68388,426,1031952,72831
105,23491,16,1,9,68398,9,68436,37,49796,19161
106,23491,16,1,9,68464,9,68469,5,0,0
107,23491,16,1,9,68679,9,68709,29,17513,4541
108,23491,16,1,9,68709,9,68747,37,388,7027
109,23491,16,1,9,68748,9,68821,72,36744,25849
110,23491,16,1,9,70130,9,70150,20,42416,13904
111,23491,16,1,9,70161,9,70834,673,3112185,126224
112,23491,16,1,9,70839,9,70929,90,144991,9588
113,23491,16,1,9,70981,9,71015,33,135418,9132
114,23491,16,1,9,71820,9,71821,1,0,0
115,23491,16,1,9,71845,9,71851,5,117500,8051
116,23491,75,1,9,72750,9,72754,3,0,0
117,23491,75,1,9,72909,9,72912,3,354045,3197
118,23491,75,1,9,72916,9,72940,24,179907,14913
119,23491,75,1,9,73553,9,73626,72,386743,21388
120,6932,16,1,9,27005,9,27030,25,4870837,109014
121,18372,79,1,9,44375,9,44377,2,962,1304
122,21602,16,1,9,31667,9,31711,44,1298126,60748
123,20461,58,1,9,54049,9,54480,431,15605048,571241
124,20461,16,1,9,55633,9,55639,5,260834,13711
125,20461,16,1,9,55640,9,55947,307,2753061,23624
126,2163,78,1,9,42350,9,42419,69,987718,64199
127,2163,78,1,9,42837,9,42915,78,1606280,44112
128,2163,78,1,9,42961,9,42965,4,160,123
129,2163,78,1,9,42966,9,43030,64,1074403,29649
130,2163,78,1,9,43267,9,43280,13,0,0
131,2163,78,1,9,43316,9,43322,6,198,556
132,2163,16,1,9,43324,9,43340,16,522904,25734
133,2163,78,1,9,52073,9,52086,13,358177,24336
134,2163,78,1,9,52088,9,52111,23,190661,24841
135,2163,16,1,9,52113,9,52186,72,654914,70006
136,24775,16,1,9,33810,9,33855,44,1110323,67205
137,24775,16,1,9,33863,9,34027,164,1470951,63782
138,24775,16,1,9,38523,9,38800,277,1156634,119776
139,5010,16,1,9,32568,9,32736,167,1409037,80451
140,17376,51,1,9,61197,9,61198,1,0,0
141,17376,51,1,9,61431,9,61432,1,0,0
142,23199,16,1,9,50600,9,50630,29,3485811,75089
143,23199,16,1,9,50631,9,50680,49,2845,4972
144,23199,16,1,9,51221,9,51358,136,798709,53036
145,10229,90,1,9,51247,9,51642,395,545525,105668
146,10229,90,1,9,51676,9,51911,234,2012626,112367
147,10229,58,1,9,56060,9,56212,151,66064,169870
148,13682,16,1,9,56509,9,56588,78,0,0
149,266,16,1,9,33842,9,33860,18,408515,125456
150,266,16,1,9,50982,9,51005,23,885694,118055
151,11758,16,1,9,34424,9,34472,47,422349,64889
152,16340,16,1,9,31421,9,31556,135,3424002,58656
153,16340,16,1,9,31606,9,31635,29,16869,8490
154,16340,16,1,9,31672,9,31687,15,7236,9161
155,16340,16,1,9,31700,9,31796,96,912326,17135
156,16340,16,1,9,31804,9,31842,38,558727,12851
157,16340,78,1,9,31848,9,31877,29,161237,24926
158,16340,78,1,9,31903,9,31993,90,1685827,116729
159,16340,78,1,9,32160,9,32177,17,3443891,69835
160,16340,78,1,9,32200,9,32202,2,468,2895
161,16340,78,1,9,32205,9,32256,50,178029,20590
162,16340,16,1,9,32258,9,32366,108,1948203,57689
163,16340,16,1,9,32389,9,32474,84,543870,40619
164,16340,16,1,9,32499,9,32611,111,811800,36964
165,16340,16,1,9,32624,9,33047,422,5034917,240687
166,16340,16,1,9,36572,9,36586,14,18529,12917
167,16340,16,1,9,37864,9,37934,69,488766,48039
168,16340,16,1,9,39361,9,39377,16,89934,19203
169,16340,16,1,9,39394,9,39396,2,12,12
170,16340,16,1,9,42710,9,42813,102,32493,25423
171,16340,16,1,9,44303,9,44308,5,516269,17946
172,16340,16,1,9,46124,9,46278,154,284135,88142
173,16340,16,1,9,46397,9,46487,90,14440,21252
174,16340,16,1,9,49417,9,49575,158,461597,43562
175,16340,16,1,9,50017,9,50027,9,12,12
176,16340,16,1,9,50129,9,50139,9,12,12
177,16340,16,1,9,51235,9,51295,60,728514,47857
178,16340,16,1,9,51488,9,51495,6,4420,9831
179,16340,16,1,9,54590,9,54668,78,621430,64994
180,16340,16,1,9,54778,9,54784,6,12,12
181,16340,16,1,9,54790,9,54792,2,4337,6649
182,18544,16,1,9,66239,9,66445,205,5211319,58568
183,18544,16,1,9,81491,9,81763,272,1179050,24997
184,6754,78,1,9,76359,9,76361,1,12455,250
185,6754,78,1,9,76361,9,77087,725,7253195,159084
186,6754,78,1,9,77089,9,77099,10,173,679
187,6754,90,1,9,78378,9,78411,33,1681543,69348
188,12182,16,1,9,67262,9,67276,14,57039,38318
189,12182,16,1,9,75407,9,75525,118,858431,73867
190,12182,16,1,9,75536,9,75565,28,9358,8667
191,12182,16,1,9,75606,9,75613,7,5948,8963
192,12182,16,1,9,75614,9,75619,5,121235,20182
193,12182,16,1,9,79463,9,79674,210,3416189,65112
194,12182,16,1,9,79749,9,79877,127,1475289,144112
195,12182,16,1,9,79916,9,79952,36,178290,45337
196,12182,16,1,9,79982,9,80080,97,837913,52115
197,12182,16,1,9,80141,9,80169,28,174755,19604
198,15713,16,1,9,41142,9,41325,182,744226,189495
199,6066,16,1,9,74324,9,74368,43,0,0
200,1594,16,1,9,81412,9,81715,302,3801090,284066
201,1992,57,1,9,77486,9,77517,31,241939,8663
202,7153,16,1,9,84631,9,84726,95,1431762,114929
203,14416,16,1,9,77031,9,77041,10,655747,42039
204,14416,16,1,9,77061,9,77110,48,5787106,154758
205,14416,16,1,9,77174,9,77388,213,4372555,108194
206,15421,16,1,9,40424,9,40946,522,0,0
207,22346,16,1,9,48140,9,49391,1251,4702872,297470
208,1100,78,1,9,68074,9,68103,28,157547,10467
209,1100,78,1,9,68103,9,68411,307,1828728,73018
210,1100,78,1,9,68414,9,69397,982,6355968,323200
211,17852,16,1,9,32574,9,32579,5,0,0
212,17852,16,1,9,32582,9,32609,27,0,0
213,17852,16,1,9,32649,9,33022,373,0,0
214,17852,16,1,9,33033,9,33095,62,0,0
215,16653,16,1,9,74240,9,74282,42,1089131,56545
216,3550,16,1,9,50441,9,50664,222,3651319,159095
217,3550,16,1,9,51376,9,51443,67,1599105,47162
218,3550,16,1,9,51443,9,51770,326,6823238,269986
219,3550,16,1,9,51863,9,52096,233,6025685,245258
220,3550,16,1,9,52114,9,52276,162,3867956,87396
221,3550,16,1,9,52352,9,52431,79,962786,53117
222,3550,16,1,9,53038,9,53333,295,8757486,207542
223,3550,16,1,9,53825,9,54116,291,6865886,195138
224,3550,16,1,9,54313,9,54319,6,45169,22177
225,3550,16,1,9,74013,9,74104,91,2997363,135144
226,7817,16,1,9,45173,9,46643,1469,26307025,415298
227,7817,16,1,9,51543,9,51562,19,565044,19886
228,7817,16,1,9,51593,9,51697,104,2973447,142492
229,7817,16,1,9,51752,9,51834,81,336986,56746
230,7817,16,1,9,53319,9,53322,3,19374,11934
231,5433,57,1,9,40153,9,40256,103,48651,11459
232,18284,16,1,9,50137,9,50202,65,393626,85419
233,18284,16,1,9,50203,9,50557,353,1159094,183169
234,8552,16,1,9,50673,9,50708,35,1607310,34466
235,8552,16,1,9,50895,9,51015,119,560855,65140
236,9476,40,1,9,29178,9,29184,6,0,0
237,12695,16,1,9,72558,9,72562,4,507756,20468
238,3523,16,1,9,77761,9,78711,949,4373438,267763
239,10125,16,1,9,58621,9,58658,36,0,0
240,10125,16,1,9,58794,9,58820,25,0,0
241,10125,16,1,9,58863,9,58871,7,0,0
242,10125,16,1,9,59069,9,59100,30,0,0
243,10125,16,1,9,59111,9,59165,54,0,0
244,10125,16,1,9,59241,9,59376,134,0,0
245,10125,16,1,9,59498,9,59875,377,0,0
246,10125,16,1,9,60071,9,60230,158,0,0
247,10125,16,1,9,60383,9,60681,297,0,0
248,10125,16,1,9,60782,9,60974,191,0,0
249,10125,16,1,9,61070,9,61090,19,0,0
250,10125,16,1,9,61432,9,61466,33,0,0
251,10125,16,1,9,61762,9,61811,48,0,0
252,10125,16,1,9,62115,9,62195,80,0,0
253,10125,16,1,9,62242,9,62301,58,0,0
254,10125,16,1,9,62491,9,62612,121,0,0
255,10125,16,1,9,63022,9,63042,20,0,0
256,24563,16,1,9,58260,9,58461,200,1298015,75674
257,24563,16,1,9,58899,9,59093,194,202565,51340
258,24563,16,1,9,65322,9,65367,45,429044,56970
259,24563,16,1,9,76915,9,77470,555,3954828,95316
260,1639,16,1,9,57215,9,57219,4,25082,15847
261,17816,16,1,9,36480,9,36526,45,1527004,146644
262,19102,16,1,9,60813,9,60815,2,0,0
263,19102,16,1,9,60816,9,61010,193,2725757,49089
264,19102,16,1,9,61106,9,61137,31,89880,21282
265,16184,16,1,9,83566,9,83633,67,743775,110177
266,16184,16,1,9,83647,9,83694,47,430361,41028
267,16184,16,1,9,83737,9,83751,13,402,970
268,16184,16,1,9,83752,9,83761,9,368416,45351
269,16184,16,1,9,83770,9,83800,29,75681,32145
270,16184,16,1,9,83808,9,83870,62,474997,28556
271,16184,16,1,9,83897,9,83956,59,129881,35836
272,16184,16,1,9,83960,9,83965,5,9731,17557
273,16184,16,1,9,83986,9,84037,50,1615501,69549
274,16184,16,1,9,84056,9,84141,84,2997279,69345
275,16184,16,1,9,84340,9,84343,2,0,0
276,16184,16,1,9,84343,9,84605,261,321015,97500
277,16184,16,1,9,85418,9,85448,30,189653,32921
278,16184,16,1,9,85456,9,85483,27,298310,12977
279,16184,16,1,9,85495,9,85528,33,423393,13403
280,16184,16,1,9,85536,9,85543,7,92851,6702
281,16184,16,1,9,85575,9,85579,3,4740,7345
282,16184,16,1,9,85587,9,85589,2,4698,7196
283,16184,16,1,9,85626,9,85783,156,2103541,58193
284,16184,16,1,9,85815,9,85832,17,37088,21052
285,16184,16,1,9,85908,9,85941,33,232454,12558
286,13521,90,1,9,35992,9,36094,101,149427,63202
287,13521,90,1,9,36357,9,36412,54,117594,93769
288,13521,90,1,9,36415,9,36483,68,9340,15436
289,13521,90,1,9,36489,9,36522,32,0,929
290,13521,90,1,9,36529,9,36587,57,0,0
291,13521,90,1,9,36588,9,36623,35,3139,4501
292,13521,90,1,9,36624,9,36634,10,432,2452
293,13521,90,1,9,36708,9,36714,6,924,1313
294,13521,90,1,9,36715,9,36746,31,648,3011
295,13521,90,1,9,36840,9,36851,10,0,0
296,13521,90,1,9,36864,9,36868,4,0,0
297,13521,90,1,9,36875,9,36880,5,648,3002
298,21654,16,1,9,55731,9,55760,28,0,0
299,21654,16,1,9,68001,9,68007,5,0,0
300,21654,16,1,9,68417,9,68418,1,0,0
301,21654,16,1,9,68533,9,68590,56,0,0
302,21654,16,1,9,69053,9,69055,1,0,0
303,21654,16,1,9,69219,9,69223,4,0,0
304,21654,16,1,9,69379,9,69392,12,0,0
305,21654,16,1,9,69988,9,69991,2,0,0
306,21654,16,1,9,70193,9,70195,2,0,0
307,21654,16,1,9,70468,9,70473,4,0,0
308,21654,16,1,9,70623,9,70626,2,0,0
309,21654,16,1,9,71480,9,71493,12,0,0
310,21654,16,1,9,71599,9,71604,4,0,0
311,21654,16,1,9,71605,9,71671,66,0,0
312,3324,16,1,9,85251,9,85598,346,2327642,152470
313,23199,16,1,9,62486,9,62517,30,51440,13819
314,23199,16,1,9,62486,9,62518,31,0,0
315,23199,16,1,9,62583,9,62652,69,985561,48746
316,23199,16,1,9,62583,9,62653,69,0,0
317,775,16,1,9,34683,9,34695,11,136727,31787
318,775,16,1,9,34717,9,34727,10,515989,4349
319,6282,16,1,9,25521,9,25551,30,3234386,40441
320,6282,16,1,9,25634,9,25647,12,688309,12096
321,6282,90,1,9,25650,9,25666,16,600258,58005
322,17086,42,1,9,23839,9,24308,468,925389,102849
323,23706,16,1,9,65453,9,65454,1,0,0
324,23706,16,1,9,65454,9,65467,12,0,0
325,6572,78,1,9,33413,9,33629,215,6249366,160797
326,6572,16,1,9,33968,9,33994,25,3745,10871
327,10698,79,1,9,22296,9,22441,145,3623497,53886
328,10698,53,1,9,26841,9,27017,176,9480680,318148
329,23897,16,1,9,19617,9,19623,6,380136,8741
330,23897,16,1,9,19628,9,19636,8,303804,63088
331,23897,16,1,9,19640,9,19649,9,157614,23921
332,23897,16,1,9,19654,9,19660,6,144174,10802
333,23897,78,1,9,20845,9,22067,1222,23108740,801349
334,23897,78,1,9,22660,9,22877,217,4834861,239698
335,23897,78,1,9,22903,9,22908,4,0,0
336,23897,78,1,9,22912,9,22925,13,0,0
337,22949,57,1,9,27154,9,27171,17,0,0
338,20316,90,1,9,45931,9,46040,108,3494088,87068
339,24777,16,1,9,48220,9,48225,5,9346,16610
340,24777,16,1,9,48256,9,48264,7,297538,11783
341,24777,16,1,9,48367,9,48644,277,1420738,100633
342,24777,16,1,9,48675,9,48704,29,8533,9354
343,24777,16,1,9,48726,9,48746,20,73771,7511
344,24777,16,1,9,48778,9,48780,1,1554,29
345,24777,16,1,9,49354,9,49388,33,64690,21674
346,24777,16,1,9,49713,9,49778,64,209373,16968
347,24777,16,1,9,50230,9,50477,247,859740,94482
348,24777,16,1,9,50509,9,50558,49,25708,20847
349,24777,16,1,9,51052,9,51447,395,1791531,168305
350,397,16,1,9,7075,9,7081,5,0,0
351,13053,27,1,9,9596,9,9629,32,0,0
352,13053,16,1,9,25653,9,25756,103,10184354,151309
353,13053,16,1,9,26136,9,26831,695,7493114,1127480
354,1314,16,1,9,34961,9,35267,306,0,0
355,14879,16,1,9,78731,9,78753,22,1407258,68521
356,10310,70,1,9,85270,9,85319,48,0,0
357,10310,70,1,9,85334,9,85637,303,2128374,221856
358,21381,16,1,9,77219,9,77311,92,464091,74966
359,8793,16,1,9,80459,9,80471,11,806016,32262
360,8793,16,1,9,80471,9,80477,6,119977,4959
361,19505,16,1,9,63671,9,63679,8,21553,12743
362,19505,16,1,9,63718,9,63807,89,787321,46356
363,19505,44,1,9,69690,9,69691,1,1872,1516
364,10612,1,1,9,66557,9,66565,8,0,0
365,10612,16,1,9,78714,9,78753,39,0,0
366,10612,10,1,9,78755,9,78873,117,0,0
367,10612,16,1,9,78967,9,79499,531,0,0
368,3382,90,1,9,76783,9,77104,320,0,0
369,3382,90,1,9,77660,9,78318,657,0,0
370,3382,90,1,9,82901,9,82982,80,0,0
371,7000,75,1,9,48856,9,48980,123,0,0
372,7000,75,1,9,48984,9,49173,189,0,0
373,7000,75,1,9,49325,9,49335,9,0,0
374,7000,75,1,9,49992,9,49993,1,0,0
375,7000,75,1,9,50623,9,50625,1,0,0
376,7000,75,1,9,53317,9,53320,2,0,0
377,7000,75,1,9,53514,9,53545,31,0,0
378,7000,75,1,9,53699,9,53704,5,0,0
379,4754,10,1,9,70043,9,70050,7,0,0
380,4754,10,1,9,77820,9,78620,800,0,0
381,4754,10,1,9,78622,9,78652,30,0,0
382,4754,10,1,9,78657,9,78674,16,0,0
383,4754,10,1,9,78676,9,78680,4,0,0
384,4754,10,1,9,78681,9,78684,3,0,0
385,4754,10,1,9,78689,9,78821,131,0,0
386,4754,16,1,9,80094,9,80911,816,0,0
387,4754,16,1,9,80932,9,81299,366,0,0
388,4754,16,1,9,81300,9,81388,87,0,0
389,4754,16,1,9,81549,9,81554,4,0,0
390,4754,16,1,9,81554,9,82269,715,0,0
391,17586,16,1,9,43817,9,43960,142,0,0
392,17586,16,1,9,48414,9,48416,1,0,0
393,17586,16,1,9,48417,9,48474,57,0,0
394,22915,78,1,9,66325,9,66362,37,1777140,49598
395,22915,78,1,9,66381,9,66388,7,0,0
396,22915,78,1,9,66509,9,66519,10,262760,2942
397,22915,78,1,9,66684,9,66689,5,52188,9373
398,22915,78,1,9,76596,9,76936,339,4571610,307931
399,181,90,1,9,40508,9,40542,33,914007,86165
400,181,90,1,9,40553,9,40933,380,9745420,447592
401,181,10,1,9,42633,9,42661,27,308412,22460
402,181,10,1,9,42661,9,42812,150,6767042,89247
403,19621,16,1,9,79075,9,79259,183,1777210,171897
404,19621,16,1,9,79324,9,79648,323,249528,29960
405,19621,16,1,9,79663,9,79671,8,3101,5413
406,19621,16,1,9,80222,9,80239,17,0,0
407,19621,16,1,9,81431,9,81443,12,10442,13793
408,18831,16,1,9,76624,9,76629,5,723421,20383
409,6399,16,1,9,34090,9,34107,17,1139142,35257
410,9005,83,1,9,29388,9,29535,147,692591,12956
411,4754,16,1,9,23221,9,23401,179,0,0
412,4754,16,1,9,23403,9,23736,332,0,0
413,4754,16,1,9,23766,9,23786,20,0,0
414,4754,16,1,9,36434,9,36492,58,0,0
415,4754,16,1,9,36596,9,37013,417,0,0
416,9005,16,1,9,46519,9,46634,115,1832009,72760
417,22635,10,1,9,75290,9,75958,667,14320480,250411
418,20923,16,1,9,27871,9,27882,11,446085,42567
419,20923,78,1,9,34050,9,34052,1,2082,4504
420,20923,78,1,9,49364,9,49436,71,1052618,107416
421,20923,78,1,9,49450,9,49452,2,211651,3544
422,5696,16,1,9,63078,9,63175,96,5188155,45141
423,18913,90,1,9,82258,9,82458,199,2339630,126947
424,6847,16,1,9,75604,9,75739,134,2480225,88757
425,6847,16,1,9,79443,9,79705,261,1507523,81109
426,6847,78,1,9,79713,9,79887,174,8638129,76514
427,6847,78,1,9,79894,9,79897,3,0,0
428,6847,78,1,9,80051,9,80465,414,2740741,86140
429,6847,78,1,9,80543,9,80575,32,162699,19602
430,8136,16,1,9,71067,9,71867,799,17505196,359308
431,8136,16,1,9,71875,9,72039,164,793402,117542
432,8136,16,1,9,72246,9,72256,10,49811,5633
433,8136,16,1,9,72256,9,72665,408,4586302,138542
434,8136,16,1,9,72760,9,72861,101,215172,29786
435,8136,16,1,9,72899,9,72937,38,320116,17911
436,8136,16,1,9,72940,9,73442,501,10189130,301713
437,8136,16,1,9,73496,9,73722,226,5284585,143046
438,8136,16,1,9,71067,9,71867,799,17505196,359308
439,8136,16,1,9,71875,9,72039,164,793402,117542
440,8136,16,1,9,72246,9,72256,10,49811,5633
441,8136,16,1,9,72256,9,72665,408,4586302,138542
442,8136,16,1,9,72760,9,72861,101,215172,29786
443,8136,16,1,9,72899,9,72937,38,320116,17911
444,8136,16,1,9,72940,9,73442,501,10189130,301713
445,8136,16,1,9,73496,9,73722,226,5284585,143046
446,7646,57,1,9,48207,9,48271,63,0,0
447,25166,16,1,9,46305,9,46327,22,0,0
448,25166,16,1,9,46330,9,46357,27,70641,63222
449,25166,16,1,9,46382,9,46535,152,160903,51250
450,25166,16,1,9,46987,9,46999,12,0,1436
451,25166,16,1,9,48345,9,48453,108,396663,32129
452,25166,16,1,9,48968,9,49025,57,11485,13873
453,25166,16,1,9,49619,9,49645,26,366382,55332
454,25166,16,1,9,52711,9,52783,71,77699,73889
455,25166,16,1,9,55206,9,55217,11,21632,20966
456,25166,16,1,9,59084,9,59088,3,37402,2049
457,25166,16,1,9,59088,9,59100,12,0,0
458,25166,16,1,9,59153,9,59155,2,14062,12598
459,10564,10,1,9,71934,9,71993,59,471119,71561
460,10564,10,1,9,71995,9,72003,8,367,1555
461,10564,10,1,9,72034,9,72062,27,76748,58539
462,10564,10,1,9,72113,9,72165,52,418757,52869
463,10564,16,1,9,73600,9,73611,11,30116,20455
464,8789,16,1,9,26480,9,26517,36,0,0
465,8789,16,1,9,54988,9,55015,27,0,0
466,6925,10,1,9,85263,9,85285,21,0,0
467,24734,16,1,9,78079,9,78112,33,169303,52241
468,24734,83,1,9,79733,9,79755,21,26833,635
469,23553,78,1,9,72393,9,72403,10,0,783
470,20670,10,1,9,69773,9,69962,189,0,0
471,20670,10,1,9,69964,9,69991,27,963942,15878
472,20670,16,1,9,77405,9,78758,1352,29437739,299152
473,20670,16,1,9,79403,9,79405,2,24025,17445
474,25034,16,1,9,64688,9,65045,356,0,0
475,25034,16,1,9,65126,9,65627,500,0,0
476,25034,16,1,9,66192,9,66323,131,0,0
477,25034,16,1,9,66862,9,66881,19,0,0
478,12250,44,1,9,43341,9,43368,27,100131,29541
479,17236,16,1,9,68331,9,68370,39,2973235,58768
480,17236,16,1,9,68766,9,68768,2,3238,4210
481,17236,16,1,9,68768,9,68855,87,4979,5607
482,17236,16,1,9,68864,9,68877,12,0,7450
483,17236,16,1,9,78457,9,78468,10,491674,43393
484,17236,16,1,9,78468,9,78569,100,1562192,49853
485,8387,16,1,9,43899,9,44404,504,7102464,175736
486,18865,16,1,9,68709,9,68744,35,1265087,30741
487,18865,16,1,9,68756,9,69221,465,4655020,74217
488,18865,16,1,9,69231,9,69372,141,217092,26384
489,18865,16,1,9,69725,9,69728,3,8811,8413
490,18865,16,1,9,74706,9,74713,7,191585,31894
491,18865,16,1,9,74715,9,75499,784,15856769,384034
492,18865,16,1,9,77598,9,77611,13,13018,15157
493,18865,16,1,9,77685,9,77726,41,5561,13649
494,8394,16,1,9,78239,9,78301,62,1384966,31564
495,8394,16,1,9,78639,9,78695,56,8729,10594
496,749,16,1,9,70652,9,70655,3,8979,17451
497,17648,78,1,9,25562,9,25577,15,314020,19916
498,17648,78,1,9,29251,9,29460,209,2191648,100725
499,17648,78,1,9,29521,9,29643,121,925896,25056
500,17648,78,1,9,29981,9,29986,5,6827,3899
501,17648,78,1,9,30803,9,30829,26,222102,33762
502,17648,78,1,9,70743,9,70812,68,193350,46017
503,17648,78,1,9,70833,9,70845,12,2962,2064
504,17648,78,1,9,70856,9,70861,5,400931,3401
505,17648,78,1,9,70867,9,70888,20,67615,10176
506,17648,78,1,9,70932,9,70935,3,73192,8455
507,17648,78,1,9,75481,9,75493,12,232329,20291
508,17648,78,1,9,47086,9,47130,44,742395,39588
509,16814,16,1,9,29120,9,29374,254,5218181,167360
510,3033,16,1,9,68261,9,68269,8,165644,23472
511,3033,69,1,9,69313,9,69527,214,4753948,98560
512,3033,78,1,9,69529,9,70141,612,7170051,183607
513,3033,78,1,9,70979,9,70989,10,0,0
514,3033,78,1,9,72192,9,72202,10,0,0
515,3033,78,1,9,72346,9,72354,8,54318,14437
516,3033,16,1,9,74133,9,74899,765,10648954,339776
517,22346,16,1,9,70827,9,71078,251,2013774,205106
518,19826,78,1,9,22116,9,22117,1,1615,3338
519,19826,78,1,9,22120,9,22122,2,333134,12645
520,19826,78,1,9,34308,9,34409,101,1020729,46291
521,19826,78,1,9,34639,9,34699,59,86417,5145
